sep=,
DeviceTag:,1
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2025-07-11_20:06:00_086 WEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
20,2269289002,-96.847786,-14.549046,42.786079,0.525891,-0.488477,0.211905,0
21,2269305669,-96.725258,-14.575089,42.786243,0.536031,-0.622564,0.215273,0
22,2269322336,-96.536598,-14.609585,42.825939,0.758789,-0.696022,0.118461,0
23,2269339003,-96.312454,-14.656456,42.846344,0.720115,-0.579502,-0.069871,0
24,2269355670,-96.060371,-14.722813,42.849197,0.440261,-0.507631,0.057436,0
25,2269372337,-95.750671,-14.773933,42.856586,0.183619,-0.284976,0.594891,0
26,2269389004,-95.378479,-14.805715,42.848545,0.273691,0.102715,0.466049,0
27,2269405671,-94.983681,-14.829833,42.810074,0.220297,0.327556,-0.226638,0
28,2269422338,-94.653908,-14.845595,42.777721,-0.071248,0.513848,-0.345881,0
29,2269439005,-94.386826,-14.864267,42.791901,-0.219659,0.606104,-0.127504,0
30,2269455672,-94.165634,-14.885579,42.817066,-0.207142,0.665716,-0.037139,0
31,2269472339,-93.983788,-14.912663,42.859951,-0.295607,0.522449,-0.065149,0
32,2269489006,-93.801895,-14.923878,42.923397,-0.562566,0.406698,0.116286,0
33,2269505673,-93.589233,-14.918097,43.026424,-0.666867,0.292116,0.125844,0
34,2269522340,-93.396606,-14.895333,43.093445,-0.577309,0.213533,-0.084076,0
35,2269539007,-93.207375,-14.862818,43.100739,-0.809187,0.227587,-0.034215,0
36,2269555674,-92.998489,-14.805839,43.122574,-0.846197,0.250474,0.141088,0
37,2269572341,-92.792404,-14.733644,43.169922,-0.671546,0.324713,0.133141,0
38,2269589008,-92.592552,-14.652977,43.203976,-0.647530,0.429595,0.038234,0
39,2269605675,-92.424301,-14.565190,43.265873,-0.565381,0.231667,-0.159312,0
40,2269622342,-92.335258,-14.470361,43.333179,-0.499642,0.173302,-0.201758,0
41,2269639009,-92.323700,-14.387582,43.395267,-0.395878,-0.129048,0.036373,0
42,2269655676,-92.319267,-14.308570,43.451244,-0.144641,-0.177984,0.073668,0
43,2269672343,-92.287354,-14.232167,43.441200,-0.119747,0.052560,-0.055312,0
44,2269689010,-92.245125,-14.162442,43.377941,-0.221449,-0.007936,-0.042619,0
45,2269705677,-92.201187,-14.093236,43.296627,-0.200796,-0.095638,0.045972,0
46,2269722344,-92.165749,-14.030697,43.188202,-0.098438,-0.019419,-0.000937,0
47,2269739011,-92.102875,-13.975303,43.036900,-0.244587,-0.011712,0.138934,0
48,2269755678,-92.023895,-13.927407,42.899704,-0.038440,-0.214588,0.182686,0
49,2269772345,-91.923477,-13.886515,42.757168,0.102662,-0.240214,0.032804,0
50,2269789012,-91.838089,-13.851461,42.628368,0.122035,-0.241086,-0.004585,0
51,2269805679,-91.765205,-13.816035,42.517452,0.161013,-0.224419,-0.036139,0
52,2269822346,-91.724037,-13.791485,42.417988,0.234369,-0.164956,-0.089975,0
53,2269839013,-91.714752,-13.771562,42.336468,0.118571,-0.106247,0.010566,0
54,2269855680,-91.714828,-13.750130,42.284924,0.098639,-0.139274,0.095856,0
55,2269872347,-91.695297,-13.729172,42.241543,0.212581,0.042750,-0.009503,0
56,2269889014,-91.684433,-13.708788,42.187614,0.116930,0.099281,-0.030324,0
57,2269905681,-91.689728,-13.691452,42.160366,0.109710,-0.059100,0.077897,0
58,2269922348,-91.683922,-13.679889,42.160358,0.149822,-0.037002,0.120125,0
59,2269939015,-91.690231,-13.678628,42.175629,0.221819,-0.115228,0.088297,0
60,2269955682,-91.708473,-13.690187,42.183174,0.150935,-0.208714,0.025829,0
61,2269972349,-91.714310,-13.702974,42.210693,0.052213,-0.347326,0.132071,0
62,2269989016,-91.712105,-13.712087,42.279224,0.142921,-0.482874,0.100166,0
63,2270005683,-91.702301,-13.714422,42.386623,0.224477,-0.603116,0.143339,0
64,2270022350,-91.659950,-13.710537,42.519089,0.295361,-0.764648,0.120255,0
65,2270039017,-91.618912,-13.701308,42.701302,0.326681,-0.817105,0.084338,0
66,2270055684,-91.572372,-13.698095,42.899494,0.297536,-0.729694,0.087585,0
67,2270072351,-91.492683,-13.712691,43.134907,0.407689,-0.695020,0.305029,0
68,2270089018,-91.360939,-13.736202,43.366135,0.418030,-0.504852,0.196597,0
69,2270105685,-91.220306,-13.762979,43.585926,0.343619,-0.164660,0.027436,0
70,2270122352,-91.062653,-13.797387,43.771145,0.090275,0.103854,-0.040204,0
71,2270139019,-90.894455,-13.826709,43.947338,-0.110327,0.314471,0.006629,0
72,2270155686,-90.738167,-13.852278,44.122578,-0.205671,0.404414,-0.079538,0
73,2270172353,-90.597778,-13.871643,44.273407,-0.453745,0.530917,-0.087773,0
74,2270189020,-90.474510,-13.894279,44.428173,-0.519628,0.488419,0.007818,0
75,2270205687,-90.353371,-13.912066,44.576595,-0.510414,0.615784,0.031945,0
76,2270222354,-90.248749,-13.906433,44.701962,-0.486716,0.640350,-0.013680,0
77,2270239021,-90.178001,-13.890853,44.857632,-0.447489,0.674351,-0.003305,0
78,2270255688,-90.063423,-13.870019,44.984699,-0.445163,0.520512,0.063704,0
79,2270272355,-90.103935,-13.879246,45.147694,-0.822809,0.356156,-0.381769,0
80,2270289022,-90.125061,-13.912251,45.281013,-0.682892,0.354466,-0.208991,0
81,2270305689,-90.270821,-13.943446,45.409573,-0.158074,0.332186,-0.024194,0
82,2270322356,-90.378654,-13.970982,45.411270,-0.224190,0.345104,-0.078477,0
83,2270339023,-90.508926,-14.000700,45.401634,-0.114197,0.085225,0.143872,0
84,2270355690,-90.548515,-14.017481,45.384243,0.320242,0.136867,0.455132,0
85,2270372357,-90.528374,-14.018237,45.342403,0.071617,0.052354,0.203617,0
86,2270389024,-90.494576,-14.011744,45.300335,-0.113621,0.050888,-0.100250,0
87,2270405691,-90.472206,-14.002716,45.275848,-0.129973,0.068620,-0.056364,0
88,2270422358,-90.456291,-13.982435,45.263062,0.064340,0.086757,0.110985,0
89,2270439025,-90.417259,-13.952507,45.208488,0.019554,0.045374,0.079053,0
90,2270455692,-90.379639,-13.924562,45.130203,-0.161537,0.050685,0.067866,0
91,2270472359,-90.396767,-13.909070,45.085579,0.044423,-0.030619,0.001373,0
92,2270489026,-90.440804,-13.903653,45.038044,-0.006332,0.020940,-0.047778,0
93,2270505693,-90.505325,-13.901246,45.024349,0.071008,-0.093802,0.122947,0
94,2270522360,-90.537498,-13.900347,45.023018,0.147939,-0.079459,0.172880,0
95,2270539027,-90.556786,-13.896673,45.007259,0.020330,-0.037150,0.035759,0
96,2270555694,-90.569801,-13.884765,44.999123,0.094718,-0.170392,0.055556,0
97,2270572361,-90.571396,-13.872573,44.993935,0.118685,-0.239565,0.077994,0
98,2270589028,-90.579224,-13.866104,44.988003,0.091101,-0.244706,0.078710,0
99,2270605695,-90.566887,-13.864860,44.967758,-0.016676,-0.221246,0.128574,0
100,2270622362,-90.536064,-13.869850,44.972145,-0.002695,-0.220472,0.174303,0
101,2270639029,-90.490036,-13.882437,44.992729,0.051660,-0.191734,0.045016,0
102,2270655696,-90.458252,-13.895835,45.004848,0.027893,-0.155789,0.013662,0
103,2270672363,-90.444862,-13.903046,45.026356,-0.033669,-0.118569,0.001945,0
104,2270689030,-90.424408,-13.906615,45.062038,-0.042271,-0.010886,0.071285,0
105,2270705697,-90.395828,-13.910059,45.094261,-0.091281,0.039467,0.063615,0
106,2270722364,-90.349602,-13.913010,45.114281,-0.123060,0.077092,0.091161,0
107,2270739031,-90.301147,-13.919241,45.130859,-0.054180,0.124344,0.070828,0
108,2270755698,-90.250153,-13.926295,45.136242,-0.110046,0.172804,0.009883,0
109,2270772365,-90.206047,-13.929978,45.135082,-0.164007,0.169257,0.030088,0
110,2270789032,-90.183807,-13.926346,45.139751,-0.175473,0.195013,-0.054930,0
111,2270805699,-90.248276,-13.919146,45.150097,-0.177159,0.162199,-0.125796,0
112,2270822366,-90.308258,-13.925272,45.187340,-0.249010,0.150023,0.183537,0
113,2270839033,-90.326195,-13.931643,45.242218,-0.134141,0.039395,-0.058444,0
114,2270855700,-90.348587,-13.924829,45.286491,-0.073764,0.056988,-0.050382,0
115,2270872367,-90.389160,-13.915723,45.311180,-0.092115,0.078051,0.116139,0
116,2270889034,-90.402473,-13.900139,45.312786,-0.117739,0.170394,0.102461,0
117,2270905701,-90.382050,-13.886859,45.302727,-0.120496,0.125968,0.128428,0
118,2270922368,-90.360298,-13.878330,45.285431,0.008928,0.039922,0.059713,0
119,2270939035,-90.345810,-13.870449,45.248775,-0.041359,-0.008644,-0.009820,0
120,2270955702,-90.338921,-13.866139,45.220547,-0.017362,-0.034096,0.032788,0
121,2270972369,-90.325836,-13.868196,45.198353,-0.010283,-0.062472,0.107680,0
122,2270989036,-90.294182,-13.875978,45.177753,0.036680,-0.069363,0.114386,0
123,2271005703,-90.261803,-13.880733,45.154987,0.085455,-0.106105,0.070732,0
124,2271022370,-90.210808,-13.882789,45.128693,0.043556,-0.114954,0.055206,0
125,2271039037,-90.158890,-13.881107,45.115768,0.060276,-0.115211,0.001813,0
126,2271055704,-90.130013,-13.879106,45.092827,-0.047941,-0.089749,-0.035032,0
127,2271072371,-90.130440,-13.872405,45.099018,0.002661,-0.091238,0.082733,0
128,2271089038,-90.128944,-13.866080,45.101849,-0.018947,0.011512,0.023330,0
129,2271105705,-90.122383,-13.860527,45.111633,-0.176953,-0.088070,0.025404,0
130,2271122372,-90.113640,-13.856952,45.141064,-0.003692,-0.078335,0.125769,0
131,2271139039,-90.094162,-13.852327,45.158642,-0.023391,-0.046869,0.117353,0
132,2271155706,-90.055420,-13.844893,45.159874,-0.132611,-0.115200,-0.010098,0
133,2271172373,-90.038803,-13.834279,45.195274,-0.115096,-0.077141,0.011717,0
134,2271189040,-90.005608,-13.825366,45.225052,-0.030032,-0.149322,0.130601,0
135,2271205707,-89.952805,-13.827971,45.223240,-0.041427,-0.075286,0.093364,0
136,2271222374,-89.898407,-13.841491,45.243332,-0.082459,-0.079080,0.080110,0
137,2271239041,-89.834511,-13.856841,45.277061,0.051120,-0.012565,0.133717,0
138,2271255708,-89.783424,-13.881311,45.302368,-0.015410,0.024569,0.036513,0
139,2271272375,-89.739258,-13.910088,45.322929,-0.146141,0.147883,0.009289,0
140,2271289042,-89.681656,-13.936903,45.337994,-0.092397,0.188016,0.065389,0
141,2271305709,-89.615738,-13.954680,45.335613,-0.159514,0.255577,0.058675,0
142,2271322376,-89.559258,-13.964808,45.333042,-0.199534,0.239124,0.076056,0
143,2271339043,-89.494713,-13.972687,45.333885,-0.071516,0.233995,0.086749,0
144,2271355710,-89.436073,-13.973124,45.320641,-0.019345,0.222089,0.011254,0
145,2271372377,-89.405113,-13.967926,45.304092,-0.026694,0.202013,-0.048238,0
146,2271389044,-89.404358,-13.954247,45.288013,-0.103180,0.184232,-0.045774,0
147,2271405711,-89.421158,-13.937899,45.279694,-0.044860,0.112878,0.037803,0
148,2271422378,-89.430885,-13.921470,45.260010,-0.048868,0.065442,0.049276,0
149,2271439045,-89.451088,-13.910721,45.239922,-0.044256,0.048347,0.074100,0
150,2271455712,-89.451614,-13.899936,45.208225,-0.077513,-0.013590,0.059208,0
151,2271472379,-89.437630,-13.887815,45.161629,-0.016988,-0.001815,0.058544,0
152,2271489046,-89.429405,-13.872347,45.122303,0.059520,-0.044764,0.108409,0
153,2271505713,-89.399498,-13.853210,45.064728,0.043843,0.015410,0.056242,0
154,2271522380,-89.350784,-13.828671,44.990887,-0.033111,-0.021416,0.126950,0
155,2271539047,-89.285965,-13.803406,44.925465,-0.007269,0.043902,0.143120,0
156,2271555714,-89.192993,-13.773062,44.856228,-0.025788,0.070534,0.119780,0
157,2271572381,-89.105080,-13.740474,44.780430,0.114010,-0.038510,0.114785,0
158,2271589048,-89.027519,-13.712699,44.673023,0.022617,0.035916,0.000508,0
159,2271605715,-88.973770,-13.685413,44.572647,-0.010150,0.070774,0.001200,0
160,2271622382,-88.920059,-13.660743,44.491779,-0.065303,0.082295,0.019759,0
161,2271639049,-88.893883,-13.640500,44.423561,0.006898,-0.049319,0.057223,0
162,2271655716,-88.871368,-13.627039,44.361130,-0.089452,-0.073916,0.037602,0
163,2271672383,-88.873764,-13.619431,44.311562,-0.193053,-0.073938,-0.063388,0
164,2271689050,-88.888275,-13.611180,44.272610,-0.162746,0.001234,-0.074368,0
165,2271705717,-88.912331,-13.602281,44.260353,-0.298186,-0.170464,-0.039992,0
166,2271722384,-88.937576,-13.593897,44.270603,-0.184018,-0.168826,-0.021142,0
167,2271739051,-88.971016,-13.584796,44.296417,-0.179639,-0.151212,-0.033773,0
168,2271755718,-89.000717,-13.572140,44.344601,-0.115557,-0.152336,0.050479,0
169,2271772385,-89.024132,-13.559576,44.381382,-0.090088,-0.023669,0.041081,0
170,2271789052,-89.030830,-13.556523,44.398457,-0.056291,-0.097740,0.076158,0
171,2271805719,-89.042831,-13.552595,44.419167,-0.067807,-0.077434,0.133906,0
172,2271822386,-89.038528,-13.550428,44.452187,0.107674,-0.085155,0.118316,0
173,2271839053,-89.014969,-13.553373,44.469593,0.066306,-0.024016,0.006104,0
174,2271855720,-88.997177,-13.553800,44.494164,0.110271,-0.056863,0.082305,0
175,2271872387,-88.975456,-13.551437,44.518082,0.056464,0.029749,0.017191,0
176,2271889054,-88.984558,-13.547059,44.548901,0.014749,0.069501,0.065380,0
177,2271905721,-88.983749,-13.542412,44.581470,0.009389,0.080652,0.107542,0
178,2271922388,-88.983383,-13.545862,44.611027,0.048972,0.045468,0.024066,0
179,2271939055,-88.981834,-13.548721,44.623756,-0.066594,0.104300,0.000022,0
180,2271955722,-88.979103,-13.553556,44.626987,-0.071782,0.046833,0.057247,0
181,2271972389,-88.967735,-13.557631,44.631615,-0.153147,0.018160,0.102897,0
182,2271989056,-88.950943,-13.561568,44.640118,-0.113622,-0.005784,0.031541,0
183,2272005723,-88.947578,-13.564915,44.656357,-0.116345,0.006345,-0.045868,0
184,2272022390,-88.929916,-13.562860,44.665482,-0.113913,0.031418,-0.011914,0
185,2272039057,-88.920494,-13.557758,44.667156,-0.060275,0.048684,0.098548,0
186,2272055724,-88.908699,-13.554978,44.664696,0.027673,0.055683,0.104124,0
187,2272072391,-88.882301,-13.555736,44.634640,-0.122806,0.074167,0.035968,0
188,2272089058,-88.845634,-13.551805,44.617153,-0.126044,0.021351,0.066705,0
189,2272105725,-88.791824,-13.544294,44.600895,-0.109457,0.052250,0.017070,0
190,2272122392,-88.758980,-13.534882,44.590172,0.000035,0.023806,0.088902,0
191,2272139059,-88.724823,-13.527122,44.573662,0.176383,0.047343,0.088944,0
192,2272155726,-88.684265,-13.524353,44.523396,0.026430,0.047506,0.071631,0
193,2272172393,-88.651062,-13.518255,44.491348,0.019338,-0.026143,0.146105,0
194,2272189060,-88.587128,-13.509978,44.466949,0.047508,-0.041254,0.107352,0
195,2272205727,-88.506699,-13.505340,44.428547,0.042118,0.011248,0.112001,0
196,2272222394,-88.457870,-13.499153,44.396202,0.160289,-0.012566,0.008262,0
197,2272239061,-88.429947,-13.496762,44.340870,-0.048410,-0.015481,0.043823,0
198,2272255728,-88.402199,-13.490969,44.325947,0.073126,-0.042353,0.178483,0
199,2272272395,-88.358765,-13.492764,44.300282,-0.030100,-0.091710,0.074600,0
200,2272289062,-88.314682,-13.492887,44.282738,-0.031164,-0.025537,0.050652,0
201,2272305729,-88.293610,-13.489069,44.287205,-0.071101,-0.029877,-0.078040,0
202,2272322396,-88.283470,-13.486866,44.313583,-0.122263,-0.105201,-0.012515,0
203,2272339063,-88.278160,-13.490812,44.331371,-0.161583,-0.013582,0.001492,0
204,2272355730,-88.283348,-13.503626,44.361267,-0.223509,-0.021689,-0.007968,0
205,2272372397,-88.290421,-13.516559,44.391735,-0.282285,0.075819,-0.059235,0
206,2272389064,-88.318726,-13.527304,44.403107,-0.245000,0.063198,-0.006035,0
207,2272405731,-88.346191,-13.540403,44.416210,-0.257541,0.035275,0.075749,0
208,2272422398,-88.362251,-13.553230,44.428978,-0.156819,0.135962,0.041114,0
209,2272439065,-88.380806,-13.559613,44.427010,-0.158836,0.097388,-0.032120,0
210,2272455732,-88.389656,-13.558521,44.420593,-0.138422,0.095978,0.061781,0
211,2272472399,-88.398628,-13.555188,44.412895,-0.009214,0.069202,0.001653,0
212,2272489066,-88.425545,-13.552880,44.392391,-0.040763,0.063831,-0.013248,0
213,2272505733,-88.452606,-13.550371,44.377918,0.080647,0.019851,0.104221,0
214,2272522400,-88.474571,-13.549789,44.363689,0.109639,0.049197,0.047052,0
215,2272539067,-88.480980,-13.546194,44.337040,-0.007836,0.082096,0.047359,0
216,2272555734,-88.493004,-13.541594,44.327877,0.088665,0.006657,0.104357,0
217,2272572401,-88.509705,-13.538347,44.311035,0.053252,0.030763,0.018652,0
218,2272589068,-88.524811,-13.533239,44.292351,0.046948,-0.019619,0.057370,0
219,2272605735,-88.529533,-13.524853,44.269802,0.039224,-0.008248,0.059676,0
220,2272622402,-88.505791,-13.517131,44.241261,0.002022,0.002042,0.085856,0
221,2272639069,-88.467407,-13.508298,44.207676,0.111158,-0.020054,0.122246,0
222,2272655736,-88.392273,-13.494174,44.160957,0.034342,-0.020375,0.161906,0
223,2272672403,-88.266869,-13.473583,44.080124,0.126350,0.068691,0.276256,0
224,2272689070,-88.083443,-13.434411,43.930466,0.246922,0.067950,0.222610,0
225,2272705737,-87.983566,-13.372180,43.754677,0.139746,0.174341,0.462961,0
226,2272722404,-87.936562,-13.292765,43.584030,0.261942,0.278488,0.861337,0
227,2272739071,-87.844757,-13.219360,43.452091,0.275195,0.162219,0.370463,0
228,2272755738,-87.797905,-13.121802,43.399052,0.091421,-0.212730,0.477242,0
229,2272772405,-87.681854,-13.003791,43.299969,-0.025839,0.030101,-0.357824,0
230,2272789072,-87.728920,-12.816752,43.180557,-0.525001,0.029674,0.220060,0
231,2272805739,-87.736076,-12.529854,43.071220,-0.113001,-0.061841,0.905079,0
232,2272822406,-87.652748,-12.198030,42.930634,-0.098507,0.003796,0.766765,0
233,2272839073,-87.532524,-11.826923,42.803135,-0.090634,-0.116277,0.507538,0
234,2272855740,-87.397003,-11.398726,42.708881,-0.077205,-0.295821,0.334363,0
235,2272872407,-87.269905,-10.942030,42.640968,-0.175155,-0.300928,0.149430,0
236,2272889074,-87.159584,-10.488601,42.619759,-0.223171,-0.464850,-0.022423,0
237,2272905741,-87.046066,-10.055064,42.661930,-0.098704,-0.424301,-0.152741,0
238,2272922408,-86.969193,-9.625363,42.731800,-0.017582,-0.406631,-0.733136,0
239,2272939075,-86.956917,-9.193990,42.834118,0.029664,-0.257382,-0.949782,0
240,2272955742,-87.019333,-8.793736,42.954918,0.062762,-0.199834,-1.404412,0
241,2272972409,-87.135490,-8.396811,43.056377,-0.006120,-0.483362,-1.257136,0
242,2272989076,-87.286713,-8.059809,43.136257,0.003111,-0.270721,-1.136606,0
243,2273005743,-87.327522,-7.815983,43.242542,-0.083691,-0.311109,-0.916029,0
244,2273022410,-87.177994,-7.666740,43.311775,-0.019231,-0.056344,-1.085280,0
245,2273039077,-86.905899,-7.568747,43.325661,0.046760,0.115275,-1.113080,0
246,2273055744,-86.679344,-7.547891,43.304295,-0.326967,0.413721,-1.242882,0
247,2273072411,-86.355644,-7.587490,43.305489,-0.156445,0.329159,-0.335365,0
248,2273089078,-85.875084,-7.672002,43.251236,-0.149297,0.470124,-0.628051,0
249,2273105745,-85.380547,-7.749640,43.150902,-0.218546,0.322251,-1.023605,0
250,2273122412,-84.947014,-7.899656,43.067898,-0.093634,0.132184,-0.235545,0
251,2273139079,-84.296066,-8.073808,42.971249,-0.197264,-0.033610,-0.140351,0
252,2273155746,-83.750641,-8.237464,42.877407,0.176701,-0.090575,-0.084471,0
253,2273172413,-83.252129,-8.382267,42.911858,-0.000746,-0.142923,0.020277,0
254,2273189080,-82.949455,-8.502501,43.050770,0.113679,-0.364190,0.502502,0
255,2273205747,-82.792419,-8.590446,43.226097,0.224931,-0.520257,1.458680,0
256,2273222414,-82.393517,-8.661362,43.411472,0.515144,-0.496546,2.299845,0
257,2273239081,-81.567871,-8.684712,43.566227,0.229324,0.341698,1.427152,0
258,2273255748,-80.747131,-8.675685,43.685635,0.167059,0.303623,0.874259,0
259,2273272415,-79.854927,-8.635958,43.835278,0.027837,0.304177,0.004551,0
260,2273289082,-79.144844,-8.586379,43.983063,-0.020371,0.357042,-0.477610,0
261,2273305749,-78.527077,-8.498437,44.038948,-0.236713,0.545001,-0.043608,0
262,2273322416,-78.036621,-8.416066,44.078072,-0.174872,0.123167,-0.023493,0
263,2273339083,-77.706955,-8.336529,44.165543,-0.366005,0.326921,-0.142468,0
264,2273355750,-77.410843,-8.249709,44.201958,0.101690,-0.210958,0.697439,0
265,2273372417,-77.120659,-8.150497,44.237080,-0.263482,-0.079874,0.864405,0
266,2273389084,-76.877144,-8.036088,44.270985,0.089798,-0.098613,1.186622,0
267,2273405751,-76.429886,-7.915969,44.314262,-0.099677,-0.057243,0.845621,0
268,2273422418,-76.187912,-7.799489,44.397057,-0.169818,0.014063,-0.178064,0
269,2273439085,-76.107651,-7.682576,44.465939,-0.339787,-0.154891,0.404408,0
270,2273455752,-75.885834,-7.598150,44.504803,-0.103160,-0.081298,0.880761,0
271,2273472419,-75.693703,-7.485027,44.518452,-0.176577,-0.059154,1.052424,0
272,2273489086,-75.183220,-7.385672,44.545376,0.262553,0.271364,-0.476120,0
273,2273505753,-75.099968,-7.239923,44.585155,-0.333566,0.325628,-2.565180,0
274,2273522420,-75.357750,-7.162648,44.577587,0.035147,-0.211156,-0.582644,0
275,2273539087,-75.247528,-7.172738,44.563232,0.100372,-0.981074,1.999031,0
276,2273555754,-74.703804,-7.193815,44.568035,-0.265167,0.101849,0.921430,0
277,2273572421,-74.495453,-7.201537,44.557632,-0.175901,0.999268,-0.692443,0
278,2273589088,-74.557487,-7.153889,44.512085,-0.208047,0.185673,-0.512454,0
279,2273605755,-74.612259,-7.129380,44.488228,0.016166,-0.233753,-0.533969,0
280,2273622422,-74.621216,-7.166517,44.486504,-0.040915,0.190727,0.172416,0
281,2273639089,-74.533295,-7.231118,44.494259,0.133553,0.273916,-0.440270,0
282,2273655756,-74.618477,-7.303048,44.443638,-0.299772,0.399775,-0.517207,0
283,2273672423,-74.791618,-7.363373,44.380756,-0.081376,-0.204143,1.360502,0
284,2273689090,-74.744614,-7.452019,44.361706,-0.130701,-0.017478,0.939238,0
285,2273705757,-74.733833,-7.500587,44.314590,-0.052394,-0.110925,0.477999,0
286,2273722424,-74.759819,-7.561772,44.301701,-0.198315,0.312001,-0.580358,0
287,2273739091,-75.049103,-7.616844,44.260117,-0.181414,0.367645,-0.594592,0
288,2273755758,-75.326019,-7.705185,44.172234,-0.039143,-0.208639,0.808844,0
289,2273772425,-75.649223,-7.809574,44.088051,-0.690102,0.099058,1.907640,0
290,2273789092,-76.011810,-7.870775,44.004284,-0.393461,-0.423667,4.539234,0
291,2273805759,-76.047874,-7.966931,44.073402,-0.289783,-0.260992,4.132192,0
292,2273822426,-75.650497,-8.019149,44.189770,0.593304,0.963948,-0.696328,0
293,2273839093,-76.315018,-7.875350,44.173164,-0.443899,1.078063,-2.238860,0
294,2273855760,-77.560814,-7.651332,44.051773,-0.182400,-0.421485,1.192244,0
295,2273872427,-78.299614,-7.529521,43.947617,0.199089,-0.298174,2.231612,0
296,2273889094,-78.540085,-7.507603,44.013702,-0.391305,0.752932,0.162908,0
297,2273905761,-78.852272,-7.456583,44.193481,0.345068,0.281380,-1.911568,0
298,2273922428,-79.514847,-7.356609,44.235226,0.831947,0.040714,-2.548513,0
299,2273939095,-80.405777,-7.223955,44.235882,-0.175273,0.251208,-2.237520,0
300,2273955762,-81.489853,-7.152127,44.326904,-0.094502,-0.425491,-1.219192,0
301,2273972429,-82.335114,-7.172956,44.454109,0.304115,-0.831286,-0.695770,0
302,2273989096,-82.859428,-7.291815,44.509609,0.170225,-0.466607,-0.618028,0
303,2274005763,-83.174675,-7.479454,44.536304,0.013346,-0.230713,-0.836082,0
304,2274022430,-83.474411,-7.724928,44.574768,0.096169,0.076838,-0.995669,0
305,2274039097,-83.924400,-7.997813,44.579620,-0.121627,0.269150,-0.534411,0
306,2274055764,-84.364113,-8.262814,44.595341,-0.497624,0.309072,0.291187,0
307,2274072431,-84.687996,-8.491147,44.592945,-0.493162,0.399987,0.746089,0
308,2274089098,-84.937675,-8.710712,44.576385,-0.314599,0.420721,0.493081,0
309,2274105765,-85.174866,-8.879807,44.560303,-0.118976,0.252924,0.264333,0
310,2274122432,-85.431923,-8.995927,44.554634,0.012329,0.050187,0.152232,0
311,2274139099,-85.669861,-9.088046,44.574863,0.029974,-0.279108,0.145729,0
312,2274155766,-85.838280,-9.149549,44.600189,0.202948,-0.522824,0.257888,0
313,2274172433,-85.925560,-9.194315,44.594292,-0.003221,-0.119023,-0.018283,0
314,2274189100,-85.992615,-9.246678,44.603504,-0.052839,0.093117,-0.317577,0
315,2274205767,-86.030678,-9.319304,44.621552,0.062233,0.152046,-0.275613,0
316,2274222434,-86.131523,-9.425284,44.588398,0.006492,0.154807,-0.386339,0
317,2274239101,-86.221603,-9.562484,44.540722,-0.020149,-0.189302,-0.421445,0
318,2274255768,-86.233627,-9.693526,44.445610,-0.177709,-0.101286,-0.371991,0
319,2274272435,-86.260895,-9.837477,44.346607,-0.314242,0.121228,-0.338359,0
