sep=,
DeviceTag:,3
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2025-07-11_20:06:00_090 WEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
56,2269905681,72.335121,-11.869103,58.550705,0.129667,0.166677,-0.303832,0
57,2269922348,72.107895,-11.837441,58.479862,0.223169,0.089049,-0.200205,0
58,2269939015,71.939156,-11.784905,58.403862,0.321449,0.171381,-0.267459,0
59,2269955682,71.851234,-11.735332,58.384991,0.271357,0.055681,-0.463180,0
60,2269972349,71.890686,-11.724577,58.365982,0.177335,-0.255139,-0.214354,0
61,2269989016,71.875847,-11.718040,58.368412,0.179750,-0.148730,-0.060876,0
62,2270005683,71.816940,-11.745523,58.364349,-0.115952,-0.285526,-0.050034,0
63,2270022350,71.719185,-11.786501,58.323936,-0.025971,-0.183349,-0.122858,0
64,2270039017,71.628639,-11.814097,58.252422,0.154332,-0.108277,-0.173848,0
65,2270055684,71.571732,-11.829733,58.172966,0.158048,-0.020247,-0.238684,0
66,2270072351,71.551903,-11.837463,58.116741,0.106011,-0.025147,-0.101421,0
67,2270089018,71.572327,-11.842749,58.054081,0.086678,-0.213765,-0.129848,0
68,2270105685,71.553284,-11.838158,58.002151,0.018061,-0.226619,-0.184164,0
69,2270122352,71.566658,-11.842645,57.946411,0.019532,-0.265947,-0.072441,0
70,2270139019,71.574402,-11.856486,57.871498,-0.007904,-0.163665,-0.046707,0
71,2270155686,71.591743,-11.875247,57.785664,0.071037,-0.070432,0.034024,0
72,2270172353,71.607895,-11.898442,57.704151,0.063666,0.015820,-0.019951,0
73,2270189020,71.628624,-11.921427,57.632515,0.104166,0.027451,-0.090127,0
74,2270205687,71.635452,-11.931282,57.570797,0.113818,0.086619,-0.111728,0
75,2270222354,71.632690,-11.924921,57.522671,0.169532,0.205243,-0.112024,0
76,2270239021,71.631371,-11.908325,57.500931,0.054034,0.115022,-0.137607,0
77,2270255688,71.627785,-11.899471,57.490856,-0.020973,0.168832,-0.028728,0
78,2270272355,71.638062,-11.884381,57.507576,-0.048470,-0.098091,-0.086188,0
79,2270289022,71.635574,-11.883623,57.510761,-0.233852,-0.269260,-0.190100,0
80,2270305689,71.639229,-11.969655,57.504948,-0.702484,-0.490353,-0.230522,0
81,2270322356,71.619835,-12.076809,57.518478,-0.270366,-0.145424,-0.080583,0
82,2270339023,71.595833,-12.166482,57.512592,0.157381,0.065932,0.014874,0
83,2270355690,71.560898,-12.228983,57.487103,0.192588,0.111436,-0.032220,0
84,2270372357,71.527443,-12.264314,57.461678,0.019635,0.011876,-0.132504,0
85,2270389024,71.501816,-12.285909,57.408562,-0.028419,-0.013828,-0.094585,0
86,2270405691,71.471855,-12.305623,57.336353,0.038146,0.118082,-0.019389,0
87,2270422358,71.429718,-12.327407,57.278774,0.084624,0.154704,0.039799,0
88,2270439025,71.378464,-12.350779,57.254467,0.152353,0.242626,0.073274,0
89,2270455692,71.313896,-12.382259,57.247124,0.115640,0.201403,0.063636,0
90,2270472359,71.255165,-12.409550,57.235794,0.175841,0.321977,-0.094199,0
91,2270489026,71.204521,-12.408796,57.241867,0.152713,0.326934,-0.219378,0
92,2270505693,71.187759,-12.392875,57.241505,0.070236,0.127460,-0.215257,0
93,2270522360,71.172195,-12.372582,57.218212,0.003164,0.059907,-0.060445,0
94,2270539027,71.163429,-12.358596,57.187618,-0.038430,0.013601,-0.048856,0
95,2270555694,71.145844,-12.352983,57.150948,-0.055079,-0.001807,-0.028380,0
96,2270572361,71.124252,-12.354183,57.123055,-0.027351,0.026170,-0.053656,0
97,2270589028,71.112022,-12.352860,57.099510,0.023728,0.024852,-0.074438,0
98,2270605695,71.089500,-12.344975,57.083084,0.070143,-0.024664,-0.086426,0
99,2270622362,71.059143,-12.327164,57.062576,0.038234,0.003891,-0.053857,0
100,2270639029,71.036705,-12.313507,57.034222,0.053733,0.036101,-0.054407,0
101,2270655696,71.020912,-12.299973,57.008987,0.024960,-0.043615,-0.125183,0
102,2270672363,71.015762,-12.282578,56.982857,0.002335,-0.076035,-0.173413,0
103,2270689030,71.024139,-12.262485,56.962578,0.039615,-0.070891,-0.111496,0
104,2270705697,71.048737,-12.249986,56.942142,0.055378,-0.095339,-0.092823,0
105,2270722364,71.066742,-12.240047,56.928585,0.075923,-0.092447,-0.082396,0
106,2270739031,71.085426,-12.232048,56.923679,0.072630,-0.060475,-0.089639,0
107,2270755698,71.108986,-12.222514,56.921837,0.085403,-0.065483,-0.077058,0
108,2270772365,71.113731,-12.209183,56.916061,0.022127,-0.012743,-0.059579,0
109,2270789032,71.116982,-12.196286,56.910591,-0.004431,0.075775,-0.069486,0
110,2270805699,71.130730,-12.189111,56.909454,-0.057266,0.053876,-0.071462,0
111,2270822366,71.142296,-12.186289,56.906895,-0.083714,0.085954,-0.071662,0
112,2270839033,71.149742,-12.185944,56.909653,-0.108500,0.120271,-0.044423,0
113,2270855700,71.158234,-12.185697,56.911346,-0.125098,0.132934,-0.051639,0
114,2270872367,71.151054,-12.185354,56.919746,-0.133913,0.135303,-0.055152,0
115,2270889034,71.131966,-12.181848,56.928978,-0.104180,0.156712,-0.010530,0
116,2270905701,71.093506,-12.177882,56.934570,-0.112937,0.147303,-0.012451,0
117,2270922368,71.036850,-12.174585,56.935158,-0.094830,0.128446,-0.004722,0
118,2270939035,70.976936,-12.173884,56.930420,-0.090277,0.060597,-0.067781,0
119,2270955702,70.917229,-12.171019,56.924969,-0.075267,0.050619,-0.104239,0
120,2270972369,70.869484,-12.168920,56.907562,-0.016877,0.051140,-0.101001,0
121,2270989036,70.838791,-12.165621,56.883106,-0.029603,0.010852,-0.121763,0
122,2271005703,70.805962,-12.157732,56.857086,-0.033579,0.024128,-0.036450,0
123,2271022370,70.791664,-12.151210,56.822701,0.035982,0.038731,-0.055554,0
124,2271039037,70.788162,-12.134370,56.801823,0.027822,-0.004715,-0.150147,0
125,2271055704,70.816711,-12.090352,56.777794,0.003574,-0.031190,-0.215853,0
126,2271072371,70.920326,-12.042097,56.725872,0.000794,0.005137,-0.239181,0
127,2271089038,71.117599,-12.000050,56.625423,0.008000,-0.078302,-0.344839,0
128,2271105705,71.360207,-11.974486,56.474724,-0.110650,-0.093533,-0.002318,0
129,2271122372,71.536842,-11.973839,56.272736,-0.015664,-0.204806,0.379997,0
130,2271139039,71.690834,-12.007149,56.038380,0.092948,0.107301,0.218993,0
131,2271155706,71.822449,-12.024482,55.848793,0.150398,0.062949,-0.248741,0
132,2271172373,71.986481,-12.021996,55.702572,0.162408,0.165565,-0.320508,0
133,2271189040,72.156158,-11.996049,55.611946,0.119740,0.098449,-0.093049,0
134,2271205707,72.269653,-11.952849,55.565662,0.120010,-0.039365,0.041101,0
135,2271222374,72.312706,-11.905895,55.554981,0.082599,-0.098407,-0.130978,0
136,2271239041,72.346954,-11.871681,55.554310,0.001887,0.012904,-0.387807,0
137,2271255708,72.448669,-11.852391,55.570061,-0.079105,0.022443,-0.383821,0
138,2271272375,72.568619,-11.841460,55.603310,-0.049534,0.018663,-0.077314,0
139,2271289042,72.656715,-11.830274,55.652107,-0.024537,0.060949,0.143483,0
140,2271305709,72.680740,-11.829191,55.717888,-0.055930,0.023314,0.197379,0
141,2271322376,72.676918,-11.825444,55.794266,0.012337,0.073667,0.137927,0
142,2271339043,72.677063,-11.822679,55.875744,0.043820,0.107412,0.017731,0
143,2271355710,72.656235,-11.827085,55.928040,-0.064607,0.166402,-0.192096,0
144,2271372377,72.570480,-11.818846,55.979298,-0.191105,0.212716,0.025796,0
145,2271389044,72.467369,-11.803513,56.009586,-0.128099,0.242220,0.120382,0
146,2271405711,72.354515,-11.793466,56.041245,-0.053039,0.063711,0.026591,0
147,2271422378,72.241486,-11.793563,56.075031,0.032874,-0.051719,-0.069942,0
148,2271439045,72.118744,-11.796141,56.093464,0.026701,0.017289,-0.122602,0
149,2271455712,72.003967,-11.790913,56.110668,-0.043322,0.082968,-0.137273,0
150,2271472379,71.895691,-11.783818,56.129208,-0.128712,0.094479,-0.071391,0
151,2271489046,71.782906,-11.776820,56.148819,-0.140721,0.086990,0.042078,0
152,2271505713,71.652328,-11.771793,56.157578,-0.034532,0.065892,0.045092,0
153,2271522380,71.509995,-11.770576,56.169891,0.000003,0.014779,-0.078735,0
154,2271539047,71.358864,-11.768002,56.176899,-0.004673,0.081474,-0.113033,0
155,2271555714,71.228386,-11.766564,56.192505,0.010792,0.072682,-0.178565,0
156,2271572381,71.099823,-11.758930,56.214745,-0.031317,0.120235,-0.033062,0
157,2271589048,70.975555,-11.745996,56.216854,-0.006590,0.217272,0.041325,0
158,2271605715,70.849770,-11.734416,56.208290,-0.016345,0.209421,0.036729,0
159,2271622382,70.746918,-11.726768,56.186413,-0.010448,0.116692,-0.097596,0
160,2271639049,70.646652,-11.715613,56.159687,0.009079,0.012247,-0.127977,0
161,2271655716,70.562317,-11.706868,56.122566,-0.021552,-0.009709,-0.079517,0
162,2271672383,70.490028,-11.698510,56.089298,-0.045974,0.009017,-0.102037,0
163,2271689050,70.464355,-11.691492,56.052826,0.015995,-0.039294,-0.161510,0
164,2271705717,70.426590,-11.678940,56.029736,-0.066212,-0.144836,-0.156954,0
165,2271722384,70.387993,-11.667574,55.985592,-0.063330,-0.086144,-0.034370,0
166,2271739051,70.352654,-11.665674,55.955235,-0.041455,-0.142810,-0.095822,0
167,2271755718,70.301712,-11.665825,55.941265,-0.046672,-0.223545,-0.145446,0
168,2271772385,70.240532,-11.668391,55.926407,0.046403,-0.139211,-0.087400,0
169,2271789052,70.189049,-11.670042,55.923779,0.145834,-0.089009,-0.099892,0
170,2271805719,70.148895,-11.674934,55.935616,0.138460,-0.127501,-0.164665,0
171,2271822386,70.125809,-11.684458,55.941563,0.113049,-0.083453,-0.126731,0
172,2271839053,70.118134,-11.698741,55.948750,0.124730,-0.020547,-0.080638,0
173,2271855720,70.108650,-11.704329,55.960136,0.120141,0.013346,-0.085324,0
174,2271872387,70.108070,-11.708186,55.964096,0.146159,-0.000751,-0.110106,0
175,2271889054,70.120613,-11.707266,55.970356,0.113967,-0.002765,-0.123274,0
176,2271905721,70.146812,-11.702905,55.979359,0.085406,0.015859,-0.090674,0
177,2271922388,70.176872,-11.703665,55.986855,0.074530,0.022792,-0.072987,0
178,2271939055,70.206276,-11.698661,55.998856,0.010433,0.051572,-0.107528,0
179,2271955722,70.236542,-11.694537,56.013416,0.000126,0.017703,-0.080822,0
180,2271972389,70.262543,-11.689853,56.028507,-0.036641,-0.026063,-0.094163,0
181,2271989056,70.275436,-11.684853,56.046867,-0.082026,-0.029736,-0.034899,0
182,2272005723,70.276955,-11.682014,56.063442,-0.088501,0.016533,-0.016137,0
183,2272022390,70.265831,-11.682014,56.089436,-0.099483,0.018371,-0.061207,0
184,2272039057,70.245125,-11.680514,56.119461,-0.078485,0.044622,-0.085686,0
185,2272055724,70.231041,-11.681494,56.143101,-0.045029,0.091324,-0.117294,0
186,2272072391,70.209892,-11.681865,56.168705,-0.064644,0.077205,-0.058575,0
187,2272089058,70.175888,-11.676783,56.189102,-0.073216,0.101121,0.004514,0
188,2272105725,70.123940,-11.671865,56.203197,-0.061180,0.073687,0.019407,0
189,2272122392,70.067062,-11.671218,56.217014,-0.053220,0.112164,-0.081241,0
190,2272139059,70.010017,-11.674307,56.236622,-0.017777,0.117096,-0.129503,0
191,2272155726,69.956245,-11.674582,56.258949,0.022319,0.044031,-0.088037,0
192,2272172393,69.902420,-11.668818,56.276985,0.037765,0.004675,-0.072392,0
193,2272189060,69.841637,-11.664598,56.292072,0.075949,-0.004549,-0.033051,0
194,2272205727,69.774895,-11.658302,56.304115,0.062609,0.045763,-0.007679,0
195,2272222394,69.733551,-11.651258,56.304352,0.072909,0.174763,-0.109120,0
196,2272239061,69.693962,-11.639868,56.318428,0.056047,0.066030,-0.094805,0
197,2272255728,69.674026,-11.614298,56.319153,0.082983,0.120418,-0.104700,0
198,2272272395,69.675133,-11.593921,56.307735,0.139188,0.055289,-0.128888,0
199,2272289062,69.682007,-11.569527,56.295105,0.032933,0.042621,-0.100450,0
200,2272305729,69.694504,-11.539154,56.277969,0.020938,0.054241,-0.067901,0
201,2272322396,69.725334,-11.507462,56.275112,-0.030597,0.016760,-0.106435,0
202,2272339063,69.755165,-11.477407,56.275867,-0.104569,-0.019091,-0.134102,0
203,2272355730,69.784019,-11.452390,56.269333,-0.115163,0.028003,-0.035582,0
204,2272372397,69.825546,-11.434736,56.263630,-0.186333,0.016267,-0.050106,0
205,2272389064,69.842575,-11.420466,56.265873,-0.215675,-0.089318,-0.071699,0
206,2272405731,69.830116,-11.413533,56.263390,-0.225213,-0.074380,-0.025960,0
207,2272422398,69.806908,-11.415717,56.267479,-0.206880,0.005689,-0.041945,0
208,2272439065,69.780884,-11.428992,56.270496,-0.179810,0.007772,-0.067151,0
209,2272455732,69.742844,-11.448030,56.269997,-0.132544,-0.025154,-0.102063,0
210,2272472399,69.689713,-11.463813,56.260735,-0.065754,-0.006666,-0.072291,0
211,2272489066,69.636139,-11.475357,56.251247,0.003197,0.062229,-0.047134,0
212,2272505733,69.597588,-11.485827,56.242710,0.008064,0.095816,-0.089009,0
213,2272522400,69.573906,-11.496388,56.225765,0.069250,0.185624,-0.097993,0
214,2272539067,69.579056,-11.509188,56.213249,0.138432,0.106329,-0.123430,0
215,2272555734,69.575882,-11.512145,56.204796,0.108128,0.044537,-0.065166,0
216,2272572401,69.577477,-11.520770,56.190315,0.126313,0.059306,-0.019055,0
217,2272589068,69.577103,-11.527769,56.188744,0.097082,-0.004653,-0.060425,0
218,2272605735,69.555473,-11.532268,56.184681,0.094091,-0.035757,-0.061870,0
219,2272622402,69.533386,-11.536623,56.184650,0.050019,-0.045755,-0.119884,0
220,2272639069,69.508278,-11.536063,56.197849,0.071006,-0.122566,-0.095084,0
221,2272655736,69.494957,-11.539842,56.207935,0.064881,-0.097052,-0.132257,0
222,2272672403,69.494118,-11.549045,56.220951,-0.000447,-0.081514,-0.204967,0
223,2272689070,69.557030,-11.561317,56.237518,0.087339,-0.068778,-0.477105,0
224,2272705737,69.757156,-11.588648,56.261131,0.228625,-0.224128,-0.435534,0
225,2272722404,70.032639,-11.608345,56.275215,0.196699,-0.333320,-0.371911,0
226,2272739071,70.458244,-11.645228,56.217007,0.086060,0.014857,-0.266584,0
227,2272755738,71.014473,-11.735130,56.128910,-0.121231,0.427628,-0.031073,0
228,2272772405,71.532295,-11.866353,56.035465,-0.413887,0.364534,0.364208,0
229,2272789072,71.776352,-11.972004,55.901070,-0.524114,0.096537,0.392555,0
230,2272805739,71.934380,-12.037223,55.686874,-0.493003,0.356458,0.239996,0
231,2272822406,72.092484,-12.112652,55.496960,-0.371984,0.483802,0.387313,0
232,2272839073,72.175743,-12.177802,55.399651,-0.159001,0.333837,0.024909,0
233,2272855740,72.132370,-12.179835,55.339344,0.017758,0.019009,-0.290370,0
234,2272872407,72.041710,-12.152661,55.282673,0.082182,-0.029502,-0.062449,0
235,2272889074,71.921982,-12.128892,55.233177,0.054757,-0.042865,-0.025002,0
236,2272905741,71.789391,-12.107677,55.206413,0.027203,-0.114336,-0.041929,0
237,2272922408,71.627914,-12.088983,55.198071,0.039783,-0.106761,-0.036536,0
238,2272939075,71.438889,-12.067986,55.213829,0.025026,-0.069958,-0.031919,0
239,2272955742,71.232819,-12.053306,55.240120,0.047315,-0.071002,-0.041119,0
240,2272972409,71.027885,-12.049473,55.259056,0.012640,0.035537,-0.060616,0
241,2272989076,70.854523,-12.053241,55.273327,0.034922,0.057035,-0.048546,0
242,2273005743,70.718155,-12.066314,55.266548,0.084210,0.010644,-0.112972,0
243,2273022410,70.622047,-12.074205,55.246201,0.164008,-0.038015,-0.178301,0
244,2273039077,70.552391,-12.063931,55.215233,0.184375,-0.055605,-0.227409,0
245,2273055744,70.514938,-12.050059,55.173981,0.194817,-0.031494,-0.286355,0
246,2273072411,70.501961,-12.040211,55.134621,0.229418,-0.154343,-0.198029,0
247,2273089078,70.549522,-12.033029,55.094990,0.167935,-0.121526,-0.219824,0
248,2273105745,70.615990,-12.021634,55.070957,0.126401,-0.123057,-0.118651,0
249,2273122412,70.671242,-12.008901,55.060856,0.060194,-0.057690,-0.042525,0
250,2273139079,70.707069,-11.998094,55.068336,0.020068,0.051266,-0.068504,0
251,2273155746,70.756920,-11.990703,55.094654,0.002539,0.058049,-0.044084,0
252,2273172413,70.792053,-11.983003,55.144627,-0.015476,0.067681,0.019759,0
253,2273189080,70.790482,-11.982470,55.196934,-0.036216,0.047026,0.040484,0
254,2273205747,70.755066,-11.976807,55.246861,-0.161661,0.033549,-0.002983,0
255,2273222414,70.697098,-11.971868,55.292385,-0.178640,0.064237,0.093592,0
256,2273239081,70.652885,-11.976444,55.324947,-0.250933,0.173597,-0.053729,0
257,2273255748,70.620506,-11.986951,55.349430,-0.230829,0.199079,-0.137547,0
258,2273272415,70.608490,-11.991381,55.363811,-0.227215,0.221993,-0.098964,0
259,2273289082,70.612762,-12.008225,55.342541,-0.190380,0.326972,0.055799,0
260,2273305749,70.639412,-12.023673,55.318775,-0.137599,0.324022,-0.146485,0
261,2273322416,70.684875,-12.030476,55.276348,-0.090434,0.156761,-0.027306,0
262,2273339083,70.702400,-12.039488,55.218170,-0.140025,0.094360,0.203458,0
263,2273355750,70.665337,-12.048746,55.159260,-0.109792,0.068705,0.111434,0
264,2273372417,70.602798,-12.067180,55.107979,-0.060008,-0.066566,-0.141058,0
265,2273389084,70.546516,-12.082943,55.060890,-0.160450,-0.062756,-0.210505,0
266,2273405751,70.532104,-12.111186,55.014702,-0.125394,0.003092,-0.063942,0
267,2273422418,70.483841,-12.134601,54.991619,-0.021339,-0.150485,-0.014972,0
268,2273439085,70.396149,-12.151321,54.961849,0.007964,-0.147359,-0.083019,0
269,2273455752,70.314056,-12.183441,54.921135,0.055707,-0.077240,-0.212254,0
270,2273472419,70.276489,-12.220625,54.884659,0.104316,-0.093308,-0.021146,0
271,2273489086,70.191994,-12.238844,54.852398,0.051139,-0.193992,-0.101781,0
272,2273505753,70.103584,-12.270754,54.801559,0.111948,-0.048653,-0.064919,0
273,2273522420,70.096909,-12.306760,54.763821,0.177376,-0.024806,-0.626225,0
274,2273539087,70.185295,-12.322987,54.728569,0.287300,-0.048728,0.023663,0
275,2273555754,70.196228,-12.333157,54.702724,0.266711,-0.263710,-0.193188,0
276,2273572421,70.258904,-12.325630,54.677368,0.339276,-0.170246,-0.116960,0
277,2273589088,70.324524,-12.332401,54.677895,0.479755,-0.164134,0.070247,0
278,2273605755,70.350258,-12.343474,54.698757,0.446060,-0.130629,-0.203236,0
279,2273622422,70.425888,-12.330800,54.732723,0.332349,-0.030926,-0.382686,0
280,2273639089,70.547737,-12.306738,54.784630,0.308406,-0.091124,-0.109975,0
281,2273655756,70.637993,-12.279062,54.851696,0.192283,-0.075913,0.047705,0
282,2273672423,70.704811,-12.265534,54.912746,0.029926,0.006305,-0.008028,0
283,2273689090,70.729446,-12.245867,54.955975,-0.119492,0.119327,-0.058664,0
284,2273705757,70.777367,-12.235149,54.986847,-0.118749,0.204825,-0.010536,0
285,2273722424,70.847633,-12.237582,55.030792,-0.059096,0.116752,-0.084132,0
286,2273739091,70.891296,-12.225828,55.092140,-0.069249,0.060412,-0.131524,0
287,2273755758,70.915428,-12.207374,55.151203,0.052868,0.036058,-0.038472,0
288,2273772425,70.918411,-12.186909,55.187580,-0.076205,-0.051676,-0.014940,0
289,2273789092,70.866043,-12.158525,55.192478,-0.139033,-0.131899,0.129688,0
290,2273805759,70.810951,-12.138808,55.182724,-0.187591,-0.100487,0.112498,0
291,2273822426,70.767632,-12.148508,55.183853,-0.113177,0.032196,-0.046474,0
292,2273839093,70.786400,-12.173445,55.211723,-0.011776,0.080240,-0.404001,0
293,2273855760,70.874557,-12.185336,55.242107,0.151209,-0.045337,-0.397783,0
294,2273872427,70.990540,-12.187216,55.255272,0.179346,-0.062171,-0.076826,0
295,2273889094,71.043015,-12.192510,55.231495,0.123409,-0.031215,0.202348,0
296,2273905761,71.055283,-12.210897,55.175117,0.062202,0.067109,0.062649,0
297,2273922428,71.142982,-12.247374,55.111275,-0.027744,0.250156,-0.229177,0
298,2273939095,71.340248,-12.284528,55.086891,-0.046668,0.394820,-0.330094,0
299,2273955762,71.536400,-12.312005,55.084526,0.043488,0.182243,-0.063909,0
300,2273972429,71.662315,-12.339437,55.049328,-0.188631,0.193516,0.080193,0
301,2273989096,71.772362,-12.377006,54.956264,-0.288591,0.436722,0.179189,0
302,2274005763,71.839890,-12.415657,54.846111,-0.377294,0.479433,0.200676,0
303,2274022430,71.879585,-12.450671,54.741474,-0.312207,0.374348,0.006339,0
304,2274039097,71.892235,-12.467079,54.657604,-0.376050,0.241283,-0.082253,0
305,2274055764,71.849846,-12.454249,54.593582,-0.400736,0.082126,0.030421,0
306,2274072431,71.786911,-12.459148,54.506649,-0.212150,0.117532,0.014277,0
307,2274089098,71.752930,-12.481705,54.430267,-0.060186,0.035370,-0.054498,0
308,2274105765,71.665825,-12.494681,54.387012,0.094826,-0.224511,0.022471,0
309,2274122432,71.510735,-12.504928,54.363083,0.170926,-0.258270,-0.000838,0
310,2274139099,71.347733,-12.508782,54.359253,0.195888,-0.248277,-0.145627,0
311,2274155766,71.207954,-12.508632,54.377834,0.240286,-0.235666,-0.301540,0
312,2274172433,71.112000,-12.511232,54.402088,0.356278,-0.112494,-0.315472,0
313,2274189100,71.057755,-12.506094,54.438004,0.322436,-0.099634,-0.246704,0
314,2274205767,71.008324,-12.487975,54.470928,0.273052,-0.142105,-0.109326,0
315,2274222434,70.976120,-12.472602,54.473671,0.086368,-0.113026,0.099527,0
316,2274239101,70.923225,-12.457352,54.463768,-0.152280,-0.112349,0.143987,0
317,2274255768,70.863159,-12.451817,54.446880,-0.180922,0.122058,-0.106939,0
318,2274272435,70.855125,-12.462661,54.429111,-0.122132,0.319696,-0.362400,0
319,2274289102,70.885643,-12.447686,54.429504,-0.113114,0.257814,-0.278718,0
320,2274305769,70.869843,-12.414108,54.429264,0.008132,-0.006098,0.082187,0
321,2274322436,70.793945,-12.388064,54.405872,0.087301,-0.088860,0.177579,0
322,2274339103,70.727959,-12.374194,54.360188,-0.036733,-0.025949,-0.061143,0
323,2274355770,70.708153,-12.366749,54.321960,-0.084128,0.128450,-0.194721,0
324,2274372437,70.707779,-12.358047,54.322193,-0.088236,0.165873,-0.174052,0
325,2274389104,70.684135,-12.339211,54.356468,-0.061792,-0.054094,-0.045925,0
