sep=,
DeviceTag:,5
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2025-07-11_20:06:00_078 WEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
36,2269572341,-85.036995,-85.513367,-139.332199,-0.516596,0.945902,1.206640,0
37,2269589008,-90.075493,-85.452965,-134.162811,-0.699221,0.693534,0.982114,0
38,2269605675,-92.614639,-85.365448,-131.479187,-0.697983,0.337730,0.624620,0
39,2269622342,-96.769974,-85.248985,-127.225037,-0.846051,0.090662,0.354741,0
40,2269639009,-100.994232,-85.093285,-122.961288,-0.713366,-0.148618,0.486214,0
41,2269655676,-102.961914,-84.944298,-120.983131,-0.704669,-0.077138,0.502674,0
42,2269672343,-103.933846,-84.816399,-120.028503,-0.656209,-0.047058,0.269803,0
43,2269689010,-105.820923,-84.688538,-118.141182,-0.543052,0.005536,0.378864,0
44,2269705677,-107.268219,-84.593330,-116.708649,-0.391244,-0.008201,0.471058,0
45,2269722344,-108.258476,-84.527504,-115.703033,-0.382408,0.008574,0.445982,0
46,2269739011,-109.144829,-84.445366,-114.837173,-0.408330,-0.172257,0.215013,0
47,2269755678,-110.731613,-84.323769,-113.303497,-0.131493,-0.197982,0.343414,0
48,2269772345,-111.209770,-84.246338,-112.911400,-0.041415,-0.127602,0.371702,0
49,2269789012,-110.843353,-84.205154,-113.368774,0.082138,-0.255870,-0.065391,0
50,2269805679,-111.991356,-84.109711,-112.308434,0.222719,-0.231735,-0.320079,0
51,2269822346,-114.151733,-83.967819,-110.226723,-0.003744,-0.170500,-0.077033,0
52,2269839013,-115.472328,-83.849739,-109.004272,0.090543,-0.203123,0.062044,0
53,2269855680,-116.862572,-83.734901,-107.736526,0.469367,-0.332204,0.081709,0
54,2269872347,-118.225601,-83.628220,-106.465073,0.477364,-0.113206,0.185627,0
55,2269889014,-119.314812,-83.552513,-105.432564,0.391008,-0.021058,0.115426,0
56,2269905681,-120.744125,-83.458275,-104.027092,0.512133,-0.144924,0.097364,0
57,2269922348,-122.135925,-83.354691,-102.635948,0.182494,-0.108814,0.192595,0
58,2269939015,-122.979469,-83.278419,-101.788902,-0.059614,-0.037868,0.247514,0
59,2269955682,-123.751663,-83.190666,-101.030769,-0.036355,-0.189379,0.279194,0
60,2269972349,-124.478218,-83.096840,-100.326881,0.072440,-0.210524,0.292630,0
61,2269989016,-124.857307,-83.042274,-99.972923,-0.044305,0.066630,0.348198,0
62,2270005683,-125.145729,-83.019585,-99.680595,-0.083485,0.131840,0.248978,0
63,2270022350,-125.829109,-82.975243,-98.968109,-0.037600,0.087043,0.266191,0
64,2270039017,-126.213936,-82.955276,-98.535973,-0.133952,0.211556,0.426038,0
65,2270055684,-126.054993,-82.966705,-98.617210,-0.293868,0.281780,0.509635,0
66,2270072351,-126.129211,-82.939590,-98.466957,-0.228699,-0.012973,0.338164,0
67,2270089018,-126.380989,-82.882858,-98.144821,-0.238894,-0.213329,0.350953,0
68,2270105685,-125.977005,-82.894386,-98.524513,-0.504868,-0.050953,0.411249,0
69,2270122352,-125.307320,-82.958923,-99.207260,-0.537168,0.053868,0.329861,0
70,2270139019,-125.057404,-83.034416,-99.489899,-0.204435,0.028941,0.383845,0
71,2270155686,-124.538376,-83.171310,-100.036850,-0.268212,0.222529,0.579164,0
72,2270172353,-123.691643,-83.352348,-100.928787,-0.179835,0.229008,0.507572,0
73,2270189020,-122.716873,-83.534737,-101.940674,0.085852,0.013844,0.315582,0
74,2270205687,-121.442131,-83.716286,-103.251808,0.118342,-0.085040,0.085564,0
75,2270222354,-120.173653,-83.873535,-104.541168,0.121641,-0.124994,-0.170076,0
76,2270239021,-119.299202,-83.989304,-105.435661,0.119653,-0.118783,-0.283897,0
77,2270255688,-118.502113,-84.087158,-106.247009,0.168565,-0.130999,-0.303140,0
78,2270272355,-117.955513,-84.167168,-106.802467,0.422800,-0.272428,-0.229780,0
79,2270289022,-117.420517,-84.239594,-107.324173,0.386672,-0.215390,-0.091084,0
80,2270305689,-117.092186,-84.290932,-107.615166,0.192529,-0.339231,-0.013843,0
81,2270322356,-117.034157,-84.320801,-107.627678,-0.034132,-0.579471,0.131317,0
82,2270339023,-116.683060,-84.369148,-107.962334,-0.089184,-0.474440,0.055629,0
83,2270355690,-116.841782,-84.397865,-107.801811,-0.106326,-0.263103,-0.061278,0
84,2270372357,-117.317314,-84.425713,-107.369186,0.015712,-0.233279,-0.112184,0
85,2270389024,-117.970772,-84.462502,-106.757515,0.025459,-0.212481,-0.077711,0
86,2270405691,-118.761566,-84.502747,-106.007736,0.078347,-0.235396,-0.033680,0
87,2270422358,-119.787453,-84.537117,-105.030136,0.178790,-0.252414,0.147162,0
88,2270439025,-120.489594,-84.586807,-104.359566,0.232454,-0.191867,0.162741,0
89,2270455692,-121.283752,-84.625458,-103.576447,0.199674,-0.111023,-0.064149,0
90,2270472359,-122.929306,-84.593254,-101.922737,-0.021244,-0.051286,-0.004993,0
91,2270489026,-124.287437,-84.544968,-100.563606,0.038536,-0.164123,0.245356,0
92,2270505693,-124.900284,-84.511879,-99.970551,0.109963,-0.264273,0.235228,0
93,2270522360,-125.188179,-84.483955,-99.704224,0.047480,-0.170583,0.125857,0
94,2270539027,-125.526978,-84.461723,-99.358978,0.153078,-0.174326,0.024906,0
95,2270555694,-126.192162,-84.429726,-98.654816,0.060102,-0.137755,-0.010884,0
96,2270572361,-127.185585,-84.373154,-97.616371,-0.100819,-0.124332,0.096161,0
97,2270589028,-128.052139,-84.311211,-96.717422,-0.185045,-0.180413,0.134151,0
98,2270605695,-128.759048,-84.246368,-96.001236,-0.125367,-0.219033,0.203417,0
99,2270622362,-129.211838,-84.191208,-95.537628,-0.199822,-0.047645,0.281448,0
100,2270639029,-129.798477,-84.118340,-94.936661,-0.109211,-0.013504,0.295422,0
101,2270655696,-130.085587,-84.068687,-94.624039,-0.090668,0.005238,0.308917,0
102,2270672363,-130.213501,-84.034683,-94.473694,-0.119106,0.028117,0.160752,0
103,2270689030,-130.653702,-83.971886,-94.001938,-0.092216,-0.037860,0.149326,0
104,2270705697,-130.899887,-83.922813,-93.729706,-0.066217,-0.102516,0.176949,0
105,2270722364,-131.039948,-83.889198,-93.565468,-0.002507,-0.132165,0.109642,0
106,2270739031,-131.240524,-83.851807,-93.343216,-0.044758,-0.104094,0.106376,0
107,2270755698,-131.473389,-83.813446,-93.102547,-0.014804,-0.103874,0.107191,0
108,2270772365,-131.716843,-83.778145,-92.855293,-0.014429,-0.029579,0.157692,0
109,2270789032,-131.932297,-83.750946,-92.639336,-0.021709,0.045491,0.202723,0
110,2270805699,-132.213120,-83.724495,-92.353798,0.016550,0.042675,0.270378,0
111,2270822366,-132.443130,-83.703156,-92.111732,0.040185,-0.056486,0.264071,0
112,2270839033,-132.522476,-83.696220,-92.028862,0.024024,-0.106267,0.195249,0
113,2270855700,-132.520859,-83.698112,-92.030762,0.025867,-0.116991,0.099133,0
114,2270872367,-132.659302,-83.689568,-91.891655,0.068683,-0.096945,-0.065912,0
115,2270889034,-133.019363,-83.659439,-91.525490,0.054041,-0.109759,-0.010625,0
116,2270905701,-133.288559,-83.637703,-91.242058,0.040982,-0.164505,0.040288,0
117,2270922368,-133.597473,-83.605431,-90.915886,-0.042039,-0.189039,0.060724,0
118,2270939035,-133.981827,-83.561966,-90.522148,0.005742,-0.250310,0.119551,0
119,2270955702,-134.237976,-83.527374,-90.258926,-0.047781,-0.271336,0.196087,0
120,2270972369,-134.479111,-83.493683,-90.027596,-0.078246,-0.193802,0.124451,0
121,2270989036,-134.882050,-83.451958,-89.643608,0.000691,-0.180042,0.124523,0
122,2271005703,-135.251770,-83.423088,-89.276138,0.016055,-0.104834,0.139949,0
123,2271022370,-135.637039,-83.394974,-88.895447,-0.030518,-0.098740,0.101657,0
124,2271039037,-136.085190,-83.343567,-88.445526,-0.011249,-0.178477,0.069560,0
125,2271055704,-136.419800,-83.291420,-88.122078,-0.037635,-0.087195,0.160259,0
126,2271072371,-136.600708,-83.259750,-87.946655,-0.115990,0.094649,0.152992,0
127,2271089038,-137.120148,-83.197388,-87.434410,-0.000362,0.138632,0.279547,0
128,2271105705,-137.421051,-83.173210,-87.118050,0.161389,0.092810,0.364738,0
129,2271122372,-137.503159,-83.169708,-86.999878,-0.098586,0.080819,0.190765,0
130,2271139039,-137.828888,-83.117180,-86.637505,-0.208629,-0.026837,0.115807,0
131,2271155706,-137.985031,-83.076553,-86.441917,-0.167814,-0.134679,0.213059,0
132,2271172373,-137.968033,-83.055672,-86.424149,-0.148292,-0.070335,0.186260,0
133,2271189040,-138.024811,-83.031258,-86.326973,-0.039822,-0.060362,0.164300,0
134,2271205707,-138.081757,-83.012054,-86.219330,0.127684,-0.085870,0.157548,0
135,2271222374,-137.993149,-83.007423,-86.245148,0.069930,-0.118625,0.118481,0
136,2271239041,-137.987930,-82.970695,-86.191376,0.048242,-0.219875,0.056708,0
137,2271255708,-137.992111,-82.910118,-86.147057,0.018157,-0.324657,0.112248,0
138,2271272375,-137.892776,-82.859856,-86.230644,-0.017418,-0.210498,0.101440,0
139,2271289042,-137.895035,-82.818069,-86.220650,0.035446,-0.143407,0.069141,0
140,2271305709,-137.987671,-82.780663,-86.108742,0.179168,-0.182939,0.044645,0
141,2271322376,-138.118408,-82.746483,-85.960503,0.126021,-0.142177,0.018968,0
142,2271339043,-138.415268,-82.689842,-85.654510,0.099775,-0.163693,0.004307,0
143,2271355710,-138.691193,-82.630951,-85.376480,0.113402,-0.187965,0.037433,0
144,2271372377,-138.962341,-82.567429,-85.099945,0.046512,-0.133586,0.043581,0
145,2271389044,-139.253113,-82.496925,-84.818535,-0.006453,-0.131060,0.100840,0
146,2271405711,-139.584122,-82.421379,-84.505508,0.082058,-0.219585,0.119254,0
147,2271422378,-139.933395,-82.351837,-84.186493,0.011381,-0.219903,0.150954,0
148,2271439045,-140.363861,-82.281975,-83.793442,0.015125,-0.266129,0.121750,0
149,2271455712,-140.877640,-82.220825,-83.320862,0.139829,-0.286415,0.086841,0
150,2271472379,-141.395233,-82.165588,-82.848305,0.117495,-0.197975,-0.043830,0
151,2271489046,-142.080093,-82.079002,-82.202911,0.064628,-0.111904,-0.060600,0
152,2271505713,-142.787323,-81.972923,-81.531258,0.042632,-0.124752,-0.008871,0
153,2271522380,-143.433014,-81.860313,-80.919563,0.182275,-0.236112,-0.019703,0
154,2271539047,-144.061951,-81.741577,-80.326759,0.090764,-0.165853,0.020573,0
155,2271555714,-144.702805,-81.618713,-79.727844,0.211880,-0.188515,0.002497,0
156,2271572381,-145.379120,-81.490150,-79.074928,0.160585,-0.176625,0.010337,0
157,2271589048,-146.173447,-81.341110,-78.295586,-0.101427,0.002363,0.087626,0
158,2271605715,-146.966919,-81.196770,-77.521622,-0.162482,0.077008,0.363083,0
159,2271622382,-147.620422,-81.086082,-76.892097,-0.115775,0.055574,0.556415,0
160,2271639049,-148.165924,-80.981827,-76.363945,-0.169734,0.049424,0.627045,0
161,2271655716,-148.439117,-80.924637,-76.122749,-0.264145,0.063494,0.577386,0
162,2271672383,-148.560959,-80.900246,-76.038376,-0.191483,0.033775,0.283632,0
163,2271689050,-148.843704,-80.847603,-75.792824,-0.153674,0.027942,0.123110,0
164,2271705717,-149.178543,-80.802711,-75.483330,-0.089281,0.052891,0.139167,0
165,2271722384,-149.492508,-80.771416,-75.175545,-0.164862,0.138824,0.101418,0
166,2271739051,-149.886185,-80.714050,-74.788452,-0.001045,0.012164,0.143701,0
167,2271755718,-150.138107,-80.687897,-74.536522,-0.101188,0.050184,0.210546,0
168,2271772385,-150.368454,-80.657585,-74.306221,-0.229111,0.086869,0.138942,0
169,2271789052,-150.701294,-80.595642,-73.975693,-0.019559,-0.109095,0.155277,0
170,2271805719,-150.959885,-80.563515,-73.714081,0.037617,-0.086810,0.248880,0
171,2271822386,-151.152237,-80.558479,-73.513474,-0.083637,-0.012971,0.177025,0
172,2271839053,-151.458282,-80.518181,-73.200928,0.114545,-0.170523,0.119565,0
173,2271855720,-151.632111,-80.514900,-73.009438,0.038074,-0.139050,0.214884,0
174,2271872387,-151.805511,-80.507797,-72.825897,0.024277,-0.132699,0.110222,0
175,2271889054,-152.006439,-80.483170,-72.604790,0.131805,-0.270159,0.137226,0
176,2271905721,-152.082031,-80.492752,-72.517570,-0.003125,-0.183211,0.141228,0
177,2271922388,-152.193756,-80.477585,-72.401802,0.001860,-0.157735,0.106124,0
178,2271939055,-152.258224,-80.465271,-72.331505,0.030039,-0.157484,0.168384,0
179,2271955722,-152.233994,-80.465187,-72.350380,-0.028706,-0.097708,0.156543,0
180,2271972389,-152.274719,-80.451080,-72.306557,0.015514,-0.150079,0.158775,0
181,2271989056,-152.268173,-80.453590,-72.306923,-0.012805,-0.117843,0.125918,0
182,2272005723,-152.354431,-80.431206,-72.221268,-0.007448,-0.113783,0.033776,0
183,2272022390,-152.486893,-80.399094,-72.094681,0.081857,-0.172264,0.010132,0
184,2272039057,-152.580795,-80.379845,-72.001900,0.007479,-0.115641,-0.032833,0
185,2272055724,-152.772720,-80.320374,-71.811188,-0.046789,-0.096042,-0.021824,0
186,2272072391,-153.002197,-80.245148,-71.591354,0.160346,-0.230969,0.108046,0
187,2272089058,-153.096237,-80.209015,-71.505013,0.140848,-0.254819,0.104654,0
188,2272105725,-153.282745,-80.141090,-71.323189,0.214337,-0.199010,-0.037855,0
189,2272122392,-153.592575,-80.034576,-71.005325,0.279669,-0.262388,-0.126750,0
190,2272139059,-153.905243,-79.914726,-70.683975,0.043453,-0.174684,-0.123523,0
191,2272155726,-154.261490,-79.761208,-70.332916,0.087582,-0.261257,-0.049153,0
192,2272172393,-154.613312,-79.608879,-69.990807,0.187416,-0.331630,0.057556,0
193,2272189060,-154.960526,-79.462234,-69.663361,0.072993,-0.192099,0.059950,0
194,2272205727,-155.368378,-79.303650,-69.266563,0.090779,-0.131168,0.119987,0
195,2272222394,-155.761566,-79.136299,-68.878746,-0.210774,-0.000370,0.162510,0
196,2272239061,-156.169846,-78.946846,-68.496857,0.007190,-0.076433,0.292641,0
197,2272255728,-156.513214,-78.749062,-68.155136,-0.138549,0.084696,0.483894,0
198,2272272395,-156.644852,-78.619919,-68.022644,-0.167211,0.161410,0.582270,0
199,2272289062,-156.645157,-78.546852,-68.008423,0.037991,0.029808,0.430799,0
200,2272305729,-156.684082,-78.455780,-67.949142,-0.125355,0.088857,0.309922,0
201,2272322396,-156.724228,-78.377769,-67.895218,-0.187674,0.116900,0.308651,0
202,2272339063,-156.732559,-78.327049,-67.874107,-0.150899,0.089123,0.316985,0
203,2272355730,-156.724365,-78.301086,-67.861526,-0.213588,0.134290,0.323918,0
204,2272372397,-156.686508,-78.294876,-67.883995,-0.195493,0.054392,0.293892,0
205,2272389064,-156.641922,-78.291946,-67.920784,-0.076144,-0.049431,0.291207,0
206,2272405731,-156.564011,-78.315460,-67.997139,-0.132680,0.019482,0.173289,0
207,2272422398,-156.574951,-78.311546,-67.986908,-0.073631,-0.082719,0.077860,0
208,2272439065,-156.640930,-78.303711,-67.919456,-0.041879,-0.149061,0.087120,0
209,2272455732,-156.704147,-78.312767,-67.861214,-0.040409,-0.111351,0.090255,0
210,2272472399,-156.774780,-78.315109,-67.801811,0.015646,-0.132260,0.079942,0
211,2272489066,-156.844101,-78.315109,-67.752495,0.122901,-0.170903,0.104104,0
212,2272505733,-156.871490,-78.332458,-67.748001,0.067213,-0.085973,0.124570,0
213,2272522400,-156.956268,-78.323174,-67.684685,-0.015732,-0.023884,0.163543,0
214,2272539067,-157.054718,-78.318230,-67.607201,0.211980,-0.149823,0.247837,0
215,2272555734,-157.097046,-78.351700,-67.576813,0.158463,-0.108343,0.220195,0
216,2272572401,-157.137100,-78.376648,-67.548782,0.094962,-0.130129,0.112378,0
217,2272589068,-157.184067,-78.383141,-67.508339,0.192565,-0.300031,0.064236,0
218,2272605735,-157.174194,-78.408981,-67.527840,0.022972,-0.158259,0.056148,0
219,2272622402,-157.192551,-78.418671,-67.527145,0.028408,-0.132275,0.051010,0
220,2272639069,-157.233307,-78.420341,-67.503075,0.128450,-0.152975,0.117330,0
221,2272655736,-157.255630,-78.437233,-67.501122,-0.029787,-0.036695,0.183922,0
222,2272672403,-157.327774,-78.445518,-67.455208,-0.022746,-0.126867,0.206809,0
223,2272689070,-157.471924,-78.440125,-67.376793,0.038869,-0.157178,0.258931,0
224,2272705737,-157.650925,-78.462372,-67.292816,0.011009,-0.124476,0.302850,0
225,2272722404,-157.942520,-78.496384,-67.117691,-0.120417,-0.220571,0.375235,0
226,2272739071,-158.268692,-78.566162,-66.934555,-0.143786,-0.473502,0.354543,0
227,2272755738,-158.622696,-78.673698,-66.759674,-0.099363,-0.527330,0.249773,0
228,2272772405,-159.034271,-78.831177,-66.555023,0.049492,-0.236806,0.140158,0
229,2272789072,-159.491837,-78.988068,-66.266930,0.577966,-0.211557,-0.126033,0
230,2272805739,-159.964310,-79.080490,-65.879761,0.640933,-0.199016,-0.453543,0
231,2272822406,-160.470978,-79.068779,-65.414551,0.275535,-0.098040,-0.493418,0
232,2272839073,-160.903748,-78.999588,-65.021919,0.096688,-0.157703,-0.297327,0
233,2272855740,-161.204590,-78.910561,-64.769348,-0.067191,-0.109780,-0.198544,0
234,2272872407,-161.423599,-78.788994,-64.605301,-0.238029,0.098123,0.088615,0
235,2272889074,-161.416153,-78.699135,-64.650764,-0.139082,0.213818,0.342067,0
236,2272905741,-161.203751,-78.642029,-64.870888,-0.043512,0.198365,0.295280,0
237,2272922408,-160.946396,-78.539886,-65.111969,-0.053300,0.150842,0.243517,0
238,2272939075,-160.686447,-78.403069,-65.340622,-0.091211,0.072018,0.269209,0
239,2272955742,-160.457550,-78.268570,-65.535492,-0.247834,0.015356,0.313142,0
240,2272972409,-160.327454,-78.137901,-65.656937,-0.190452,-0.178675,0.373052,0
241,2272989076,-160.232391,-78.060905,-65.773582,-0.256489,-0.177897,0.454309,0
242,2273005743,-160.152527,-78.047600,-65.875244,-0.078391,-0.196399,0.309829,0
243,2273022410,-160.214890,-78.000580,-65.823288,0.135708,-0.197818,0.168355,0
244,2273039077,-160.293182,-77.958267,-65.750000,0.136147,-0.144829,0.094336,0
245,2273055744,-160.337326,-77.919533,-65.703705,0.111960,-0.071605,0.019155,0
246,2273072411,-160.353958,-77.868294,-65.679329,0.079034,-0.009331,0.067996,0
247,2273089078,-160.309097,-77.832359,-65.719345,0.149338,0.002480,0.122271,0
248,2273105745,-160.221298,-77.808578,-65.804062,0.161293,0.114698,0.132321,0
249,2273122412,-160.108627,-77.777596,-65.906685,0.101876,0.075415,0.136547,0
250,2273139079,-160.035736,-77.733643,-65.965927,0.084552,0.008177,0.143571,0
251,2273155746,-159.944962,-77.700523,-66.054108,0.049287,-0.127622,0.223225,0
252,2273172413,-159.822662,-77.682785,-66.188133,0.139113,-0.248339,0.142430,0
253,2273189080,-159.672333,-77.668579,-66.354454,0.139977,-0.209570,0.053639,0
254,2273205747,-159.568329,-77.643211,-66.483276,0.163675,-0.148559,-0.039429,0
255,2273222414,-159.447388,-77.613564,-66.614243,0.144027,-0.103428,-0.105862,0
256,2273239081,-159.367157,-77.530777,-66.674629,-0.011207,-0.110032,-0.037352,0
257,2273255748,-159.280640,-77.432320,-66.767105,0.052765,-0.226014,0.150884,0
258,2273272415,-159.142227,-77.354240,-66.929352,0.094698,-0.399921,0.229040,0
259,2273289082,-159.004242,-77.310822,-67.133080,-0.071863,-0.141596,0.336281,0
260,2273305749,-158.834915,-77.341553,-67.368935,-0.187296,0.000488,0.369250,0
261,2273322416,-158.749008,-77.369133,-67.501595,0.024852,-0.162208,0.192781,0
262,2273339083,-158.809311,-77.331604,-67.469582,0.103218,-0.186778,0.226403,0
263,2273355750,-158.740799,-77.350777,-67.592239,-0.083906,0.069769,0.219140,0
264,2273372417,-158.527237,-77.402748,-67.855591,-0.058484,0.070716,0.013463,0
265,2273389084,-158.490341,-77.351570,-67.932487,-0.072162,-0.044577,-0.034751,0
266,2273405751,-158.490311,-77.288048,-67.969482,-0.287874,-0.014452,0.290516,0
267,2273422418,-158.311798,-77.330536,-68.224770,0.055396,-0.341863,0.233166,0
268,2273439085,-158.200287,-77.313492,-68.387474,0.151813,-0.306698,-0.100936,0
269,2273455752,-158.217270,-77.238045,-68.416855,-0.168178,0.116980,-0.063402,0
270,2273472419,-158.197983,-77.167313,-68.460022,-0.178803,0.091832,0.089275,0
271,2273489086,-158.101685,-77.118568,-68.574074,-0.113097,-0.136578,0.105387,0
272,2273505753,-158.094925,-77.033890,-68.616745,-0.179860,-0.182070,0.255517,0
273,2273522420,-158.129837,-76.924721,-68.620598,-0.055903,-0.038051,0.488817,0
274,2273539087,-158.062103,-76.926216,-68.740158,-0.047367,0.180019,0.469550,0
275,2273555754,-157.978561,-76.965881,-68.853844,0.106151,0.098052,0.069461,0
276,2273572421,-158.058411,-76.886162,-68.766663,0.011270,-0.141477,-0.079227,0
277,2273589088,-158.201355,-76.782372,-68.641701,-0.040013,-0.023967,0.123693,0
278,2273605755,-158.270721,-76.707726,-68.613419,0.079523,0.158305,0.440746,0
279,2273622422,-158.145004,-76.727921,-68.753456,0.165246,0.044119,0.310277,0
280,2273639089,-158.112030,-76.698036,-68.756638,0.136727,-0.055246,0.127526,0
281,2273655756,-158.082123,-76.668060,-68.780388,-0.011918,-0.063479,0.313772,0
282,2273672423,-157.914474,-76.721375,-68.980553,0.184375,-0.217771,0.126475,0
283,2273689090,-157.819473,-76.696266,-69.071129,0.101771,-0.151678,0.092776,0
284,2273705757,-157.730225,-76.714462,-69.145409,-0.032488,-0.022878,0.056924,0
285,2273722424,-157.762436,-76.703514,-69.076157,-0.070810,0.117074,0.121419,0
286,2273739091,-157.815430,-76.679390,-68.998268,-0.215599,0.021094,0.303358,0
287,2273755758,-157.766495,-76.716965,-69.072983,-0.083041,-0.198063,0.240848,0
288,2273772425,-157.715607,-76.754143,-69.164078,0.022631,-0.129545,0.194421,0
289,2273789092,-157.661270,-76.831429,-69.256165,0.002183,0.010001,0.113810,0
290,2273805759,-157.733307,-76.897575,-69.198357,-0.022904,-0.092895,-0.074448,0
291,2273822426,-158.072754,-76.859306,-68.857979,-0.171689,-0.107892,0.106617,0
292,2273839093,-158.378311,-76.854439,-68.566109,-0.252611,0.094274,0.376585,0
293,2273855760,-158.647354,-76.889168,-68.348595,-0.250161,0.269710,0.338839,0
294,2273872427,-158.892456,-76.939690,-68.112144,-0.133215,0.037461,0.306138,0
295,2273889094,-159.176331,-77.037285,-67.819778,0.083996,-0.190743,0.223846,0
296,2273905761,-159.587799,-77.081398,-67.390503,0.249499,-0.061975,0.348054,0
297,2273922428,-159.940582,-77.144608,-67.054146,0.145916,-0.102909,0.436329,0
298,2273939095,-160.206207,-77.258873,-66.806252,0.278080,-0.358030,0.157341,0
299,2273955762,-160.527206,-77.350563,-66.488365,0.186919,-0.156056,0.003631,0
300,2273972429,-160.827423,-77.449234,-66.180847,0.123418,0.094860,0.040895,0
301,2273989096,-161.012375,-77.566788,-65.962799,0.136940,-0.027655,-0.005305,0
302,2274005763,-161.206619,-77.620583,-65.731224,0.417630,-0.180878,0.098587,0
303,2274022430,-161.362518,-77.663177,-65.525810,0.018897,0.110854,0.238259,0
304,2274039097,-161.468399,-77.737381,-65.406685,-0.015336,-0.064032,0.316508,0
305,2274055764,-161.507187,-77.866219,-65.370865,0.083785,-0.328671,0.067462,0
306,2274072431,-161.597473,-77.979630,-65.299332,-0.247640,-0.125657,-0.181029,0
307,2274089098,-161.891098,-78.005798,-65.031906,-0.187532,0.042211,0.036511,0
308,2274105765,-162.152405,-78.058556,-64.784889,0.196422,-0.062335,0.206380,0
309,2274122432,-162.303436,-78.137482,-64.616943,0.212831,-0.104404,0.129045,0
310,2274139099,-162.413330,-78.193169,-64.501030,0.164889,-0.108752,0.020805,0
311,2274155766,-162.511475,-78.226189,-64.376511,-0.018411,-0.099566,-0.155908,0
312,2274172433,-162.676788,-78.179901,-64.174652,-0.247080,0.033747,-0.058791,0
