sep=,
DeviceTag:,4
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Euler)
StartTime: ,2025-07-11_20:06:00_091 WEST
© Movella Technologies B. V. 2005-2025

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
841,2282989276,172.771484,-78.295448,-69.047890,0.049615,0.188774,-0.100292,0
842,2283005943,172.732666,-78.315918,-68.971535,0.094528,-0.077105,0.002721,0
843,2283022610,172.670181,-78.324333,-68.892227,0.053196,-0.054667,-0.069109,0
844,2283039277,172.638321,-78.333519,-68.811203,-0.019031,-0.071184,-0.037634,0
845,2283055944,172.621368,-78.327408,-68.771072,-0.060654,-0.109342,-0.065579,0
846,2283072611,172.669830,-78.316910,-68.800728,0.014570,-0.190526,-0.029347,0
847,2283089278,172.694626,-78.292114,-68.851074,-0.052375,-0.068718,-0.102623,0
848,2283105945,172.703964,-78.267838,-68.885803,0.033757,0.118371,-0.075155,0
849,2283122612,172.757370,-78.253136,-68.905502,-0.021755,0.089315,-0.105140,0
850,2283139279,172.766327,-78.239990,-68.902763,-0.034569,-0.026555,0.020673,0
851,2283155946,172.787354,-78.232971,-68.902985,0.044185,0.067838,0.018329,0
852,2283172613,172.788086,-78.227600,-68.881668,-0.030286,-0.093396,-0.075660,0
853,2283189280,172.757538,-78.214684,-68.860603,0.011988,-0.012327,-0.058656,0
854,2283205947,172.702209,-78.200294,-68.797653,-0.048135,0.020246,-0.060602,0
855,2283222614,172.610489,-78.184456,-68.723679,0.040047,0.031619,-0.052871,0
856,2283239281,172.560867,-78.167320,-68.641266,0.027980,0.069357,-0.103981,0
857,2283255948,172.511658,-78.143463,-68.569183,-0.000126,-0.091246,-0.100078,0
858,2283272615,172.479675,-78.111816,-68.501709,0.005856,-0.117585,-0.052940,0
859,2283289282,172.463699,-78.068596,-68.474976,-0.007126,0.031326,-0.076345,0
860,2283305949,172.474915,-78.030502,-68.455872,-0.104413,-0.132027,-0.038977,0
861,2283322616,172.467667,-77.988060,-68.458649,0.043048,0.069034,-0.003936,0
862,2283339283,172.473831,-77.957611,-68.448616,0.004531,0.018580,-0.097394,0
863,2283355950,172.480331,-77.936287,-68.440361,0.023121,-0.039558,-0.044594,0
864,2283372617,172.429581,-77.916039,-68.412857,-0.109057,0.041189,0.003337,0
865,2283389284,172.385773,-77.910446,-68.389481,-0.004488,0.196728,-0.059733,0
866,2283405951,172.374527,-77.918510,-68.373238,-0.047972,0.010162,0.015449,0
867,2283422618,172.356384,-77.933861,-68.355598,-0.060650,-0.055296,-0.006744,0
868,2283439285,172.347748,-77.955215,-68.365829,-0.068821,-0.008656,0.006375,0
869,2283455952,172.316910,-77.976250,-68.356812,-0.051570,0.020174,-0.099715,0
870,2283472619,172.301926,-77.998299,-68.347649,0.054857,0.027762,-0.077749,0
871,2283489286,172.268982,-78.019569,-68.328896,-0.016591,-0.088988,-0.052733,0
872,2283505953,172.217834,-78.039856,-68.297729,0.007658,-0.061059,0.021533,0
873,2283522620,172.137131,-78.052322,-68.273880,0.044657,0.028340,-0.107294,0
874,2283539287,172.085846,-78.072845,-68.234184,-0.008768,0.035631,-0.025719,0
875,2283555954,172.075653,-78.094543,-68.230835,-0.119339,-0.072258,-0.016600,0
876,2283572621,172.054184,-78.111328,-68.252548,-0.093940,-0.017236,-0.023687,0
877,2283589288,172.047318,-78.132286,-68.276619,-0.046878,0.018696,-0.056886,0
878,2283605955,172.077667,-78.156136,-68.310623,0.000806,0.039540,-0.035732,0
879,2283622622,172.146286,-78.181557,-68.380013,-0.099133,-0.001654,-0.053993,0
880,2283639289,172.241104,-78.207558,-68.482155,-0.055351,-0.030230,-0.073473,0
881,2283655956,172.341446,-78.233658,-68.603241,-0.064048,-0.049929,-0.035572,0
882,2283672623,172.436813,-78.258888,-68.728264,0.057031,-0.020904,-0.023483,0
883,2283689290,172.547607,-78.282059,-68.851501,0.050868,0.059988,-0.093848,0
884,2283705957,172.621841,-78.302406,-68.954575,-0.007988,-0.022352,-0.066222,0
885,2283722624,172.730484,-78.322990,-69.057350,-0.023543,-0.007542,-0.036125,0
886,2283739291,172.802612,-78.335106,-69.167923,-0.040224,-0.053809,-0.034033,0
887,2283755958,172.872070,-78.346260,-69.255890,0.079246,0.094473,-0.068235,0
888,2283772625,172.949768,-78.356682,-69.315147,-0.032761,-0.038426,-0.036822,0
889,2283789292,173.008255,-78.362755,-69.369286,0.009535,0.061672,-0.055973,0
890,2283805959,173.031677,-78.363991,-69.378998,0.072021,-0.050554,-0.090165,0
891,2283822626,173.032959,-78.365463,-69.405403,0.004224,-0.081406,-0.055969,0
892,2283839293,173.025253,-78.369225,-69.453117,-0.104548,-0.036932,0.012831,0
893,2283855960,173.073334,-78.374496,-69.543816,-0.130743,-0.054404,-0.052984,0
894,2283872627,173.098770,-78.372665,-69.659782,-0.081257,-0.101925,-0.124524,0
895,2283889294,173.050522,-78.368156,-69.737869,0.016308,0.065924,-0.103859,0
896,2283905961,172.956573,-78.366234,-69.759308,0.002591,0.211626,-0.046978,0
897,2283922628,172.910934,-78.381989,-69.774170,0.012794,0.192421,0.032701,0
898,2283939295,172.981308,-78.411423,-69.825394,-0.027340,-0.109557,0.122943,0
899,2283955962,173.060074,-78.434509,-69.960785,-0.145213,-0.232700,-0.005448,0
900,2283972629,173.084229,-78.454071,-70.062767,-0.044920,0.102976,-0.080189,0
901,2283989296,173.137939,-78.475052,-70.149223,0.087877,0.163359,-0.154889,0
902,2284005963,173.231735,-78.497047,-70.207878,0.009107,0.070841,-0.067630,0
903,2284022630,173.351364,-78.514175,-70.299141,0.068018,-0.038064,-0.047361,0
904,2284039297,173.514328,-78.524727,-70.390030,-0.075659,-0.253942,-0.006440,0
905,2284055964,173.641769,-78.511063,-70.511818,0.011367,-0.054469,-0.094733,0
906,2284072631,173.747833,-78.490921,-70.610977,0.102893,0.065718,-0.138754,0
907,2284089298,173.830139,-78.472862,-70.672188,0.059264,0.106092,-0.073922,0
908,2284105965,173.911133,-78.453873,-70.714981,0.049063,0.040133,-0.088771,0
909,2284122632,173.991867,-78.433159,-70.777771,-0.089033,-0.105543,-0.075882,0
910,2284139299,174.039200,-78.412659,-70.863159,-0.091864,-0.094213,-0.045853,0
911,2284155966,174.040039,-78.390587,-70.965889,-0.007661,-0.054287,0.016839,0
912,2284172633,174.068985,-78.379425,-71.058556,0.066350,0.157640,-0.008565,0
913,2284189300,174.114532,-78.373581,-71.128700,0.005054,0.048752,-0.095831,0
914,2284205967,174.158249,-78.378616,-71.219063,-0.053503,-0.092007,0.002150,0
915,2284222634,174.239609,-78.390907,-71.399696,-0.260292,-0.109091,-0.044963,0
916,2284239301,174.318176,-78.409882,-71.640076,-0.217362,-0.019661,0.001588,0
917,2284255968,174.451782,-78.444778,-71.899612,-0.037849,0.110787,0.040854,0
918,2284272635,174.528778,-78.489822,-72.114326,-0.003277,0.018824,0.006376,0
919,2284289302,174.608444,-78.549644,-72.283394,0.091260,0.268306,-0.063677,0
920,2284305969,174.790543,-78.612885,-72.478317,-0.027810,-0.054316,-0.086616,0
921,2284322636,175.024399,-78.669334,-72.744675,-0.019099,-0.274929,-0.028397,0
922,2284339303,175.254471,-78.714409,-73.029526,0.010790,-0.082555,0.022168,0
923,2284355970,175.455887,-78.758331,-73.280464,-0.006928,0.018236,-0.055645,0
924,2284372637,175.602982,-78.791542,-73.458908,0.235250,0.310304,-0.096006,0
925,2284389304,175.736145,-78.826080,-73.535980,0.113981,-0.077779,-0.108829,0
926,2284405971,175.776062,-78.840294,-73.571754,0.134342,0.010253,-0.140694,0
927,2284422638,175.819092,-78.848625,-73.582001,-0.002994,-0.012115,-0.052515,0
928,2284439305,175.884064,-78.849403,-73.624397,-0.016703,-0.045482,-0.063472,0
929,2284455972,176.010452,-78.841812,-73.720551,0.039299,-0.118496,-0.068400,0
930,2284472639,176.108047,-78.827156,-73.818932,-0.011690,0.032620,-0.102678,0
931,2284489306,176.164444,-78.815514,-73.879463,-0.031813,0.066335,-0.100534,0
932,2284505973,176.149872,-78.807053,-73.886078,-0.024223,0.137967,-0.002376,0
933,2284522640,176.140625,-78.808998,-73.860199,0.050826,0.082716,-0.019515,0
934,2284539307,176.147003,-78.825867,-73.855492,-0.104258,0.002468,-0.016331,0
935,2284555974,176.157379,-78.853073,-73.880447,-0.211923,-0.046637,0.027283,0
936,2284572641,176.150284,-78.887047,-73.917030,-0.019273,0.123475,-0.034435,0
937,2284589308,176.146423,-78.936981,-73.917404,0.040469,0.101554,-0.021467,0
938,2284605975,176.124725,-78.991447,-73.880257,0.023870,0.042881,-0.039181,0
939,2284622642,176.149918,-79.037735,-73.868607,-0.003860,-0.080246,-0.027424,0
940,2284639309,176.149612,-79.061615,-73.879387,-0.013696,-0.308629,-0.118305,0
941,2284655976,176.105103,-79.062981,-73.864937,0.130011,-0.021663,-0.167376,0
942,2284672643,176.041458,-79.050209,-73.816032,0.110893,0.126729,-0.200876,0
943,2284689310,176.005234,-79.031921,-73.757378,0.024394,0.022961,-0.086038,0
944,2284705977,175.960266,-79.001663,-73.697098,-0.021075,-0.127257,0.053893,0
945,2284722644,175.915878,-78.961372,-73.646309,0.053768,-0.060273,-0.057748,0
946,2284739311,175.897156,-78.919228,-73.620804,-0.040404,0.024709,-0.091577,0
947,2284755978,175.898895,-78.876274,-73.614449,-0.037926,0.043262,-0.114903,0
948,2284772645,175.862595,-78.835075,-73.566292,0.018039,0.083091,-0.084168,0
949,2284789312,175.741364,-78.797989,-73.454796,0.037144,-0.002623,0.041856,0
950,2284805979,175.625381,-78.765930,-73.332047,0.092186,0.028041,-0.024649,0
951,2284822646,175.606003,-78.738342,-73.261032,-0.032897,-0.211135,-0.000553,0
952,2284839313,175.573853,-78.697708,-73.257828,-0.115497,-0.124057,-0.148156,0
953,2284855980,175.573303,-78.665520,-73.262306,-0.005696,0.202176,-0.059127,0
954,2284872647,175.612961,-78.638535,-73.276962,-0.090431,0.048636,-0.009741,0
955,2284889314,175.648819,-78.614273,-73.298386,-0.043867,-0.002309,0.027092,0
956,2284905981,175.631760,-78.594002,-73.272980,0.072283,0.023304,-0.070494,0
957,2284922648,175.545822,-78.578186,-73.196304,0.021702,-0.006966,-0.100142,0
958,2284939315,175.429153,-78.562790,-73.099907,0.013465,0.046796,-0.069942,0
959,2284955982,175.288330,-78.546867,-72.974449,-0.015874,0.065691,-0.033533,0
960,2284972649,175.195221,-78.530785,-72.876938,-0.018089,-0.060816,-0.052314,0
961,2284989316,175.117615,-78.504105,-72.804596,-0.075589,0.011816,-0.059919,0
962,2285005983,175.074860,-78.479202,-72.753891,-0.051772,-0.073384,-0.002828,0
963,2285022650,175.028000,-78.456673,-72.723808,-0.052169,0.047905,-0.074835,0
964,2285039317,174.995712,-78.442680,-72.691170,-0.005335,0.112421,-0.031153,0
965,2285055984,174.970123,-78.429771,-72.649567,-0.017499,-0.031100,-0.030835,0
966,2285072651,174.940384,-78.420509,-72.614937,-0.002476,0.006124,-0.050204,0
967,2285089318,174.883133,-78.414391,-72.561584,0.014867,-0.080924,0.010439,0
968,2285105985,174.843842,-78.408203,-72.524345,0.021436,0.059486,-0.079802,0
969,2285122652,174.781860,-78.402199,-72.467392,-0.056159,0.054644,-0.051810,0
970,2285139319,174.762375,-78.402069,-72.425720,0.007779,-0.006476,-0.024910,0
971,2285155986,174.725937,-78.398842,-72.399368,-0.023575,-0.012744,-0.058776,0
972,2285172653,174.697006,-78.405426,-72.352211,-0.082598,0.113023,-0.056930,0
973,2285189320,174.666962,-78.417587,-72.331093,-0.083989,-0.030685,0.023497,0
974,2285205987,174.665817,-78.439270,-72.321968,0.013276,0.079769,-0.027251,0
975,2285222654,174.673386,-78.469818,-72.314957,-0.031348,0.011835,-0.035539,0
976,2285239321,174.678177,-78.503731,-72.297874,0.001058,0.007192,-0.073166,0
977,2285255988,174.652206,-78.538307,-72.266335,0.004094,0.003462,-0.018018,0
978,2285272655,174.569412,-78.575714,-72.205338,-0.059205,0.091751,-0.102156,0
979,2285289322,174.503677,-78.616959,-72.150284,-0.050657,0.018669,-0.012762,0
980,2285305989,174.460419,-78.658112,-72.116379,-0.070616,-0.072184,-0.011957,0
981,2285322656,174.410324,-78.692375,-72.098976,-0.009994,-0.029731,-0.048458,0
982,2285339323,174.398788,-78.722191,-72.098602,0.058293,-0.058659,-0.122698,0
983,2285355990,174.327515,-78.741035,-72.059555,0.097854,0.020511,-0.075733,0
984,2285372657,174.250366,-78.758522,-71.967407,0.116169,0.096263,-0.125624,0
985,2285389324,174.171829,-78.764236,-71.872169,0.013140,-0.097752,-0.072566,0
986,2285405991,174.084412,-78.755386,-71.784134,-0.019509,-0.168027,-0.055319,0
987,2285422658,174.038757,-78.733986,-71.739243,0.061553,-0.119367,-0.064569,0
988,2285439325,174.026520,-78.704369,-71.738396,-0.058579,-0.158272,-0.049204,0
989,2285455992,173.967987,-78.664627,-71.734787,-0.002240,0.179603,-0.099631,0
990,2285472659,173.964859,-78.636497,-71.709190,0.033236,0.182636,-0.068223,0
991,2285489326,173.963654,-78.605965,-71.678413,-0.042117,-0.008276,-0.041781,0
992,2285505993,173.978012,-78.576851,-71.671455,-0.146275,-0.076409,-0.052554,0
993,2285522660,173.965408,-78.544998,-71.713875,-0.244795,-0.037284,-0.109610,0
994,2285539327,173.927277,-78.528534,-71.838165,-0.457618,-0.049992,-0.106313,0
995,2285555994,173.810852,-78.521278,-72.026665,-0.475416,0.145625,-0.114452,0
996,2285572661,173.677643,-78.526505,-72.199013,-0.181364,0.400080,-0.001774,0
997,2285589328,173.615036,-78.526962,-72.318832,0.325238,0.048922,-0.062208,0
998,2285605995,173.561310,-78.541519,-72.365746,0.425331,-0.117276,0.151526,0
999,2285622662,173.505463,-78.562241,-72.380470,0.128774,-0.098935,0.071756,0
1000,2285639329,173.460907,-78.585060,-72.399895,-0.037945,-0.022359,-0.082250,0
1001,2285655996,173.404312,-78.593620,-72.440704,-0.035799,0.008981,-0.083049,0
1002,2285672663,173.359146,-78.602760,-72.461258,0.177430,-0.002883,-0.051391,0
1003,2285689330,173.353241,-78.611839,-72.481949,0.106028,-0.032957,-0.043866,0
1004,2285705997,173.308640,-78.612602,-72.462151,0.124278,0.008511,-0.036123,0
1005,2285722664,173.274017,-78.609848,-72.404770,0.192170,0.035190,-0.073895,0
1006,2285739331,173.242966,-78.603683,-72.326561,0.023531,-0.071253,-0.038013,0
1007,2285755998,173.218643,-78.593246,-72.268379,-0.111863,-0.104829,-0.032875,0
1008,2285772665,173.196854,-78.572746,-72.238678,0.074175,0.012540,-0.076412,0
1009,2285789332,173.208405,-78.554840,-72.218460,0.073016,0.018639,-0.117088,0
1010,2285805999,173.221329,-78.534286,-72.202644,0.086744,0.001106,-0.045988,0
1011,2285822666,173.234131,-78.514069,-72.186035,0.054932,-0.045062,-0.037786,0
1012,2285839333,173.255844,-78.495766,-72.175804,-0.032749,-0.022210,-0.024504,0
1013,2285856000,173.260574,-78.479370,-72.185867,-0.003409,-0.060455,0.028803,0
1014,2285872667,173.259872,-78.477257,-72.194496,-0.050713,0.088228,-0.022773,0
1015,2285889334,173.231201,-78.480316,-72.175163,0.086808,0.103020,0.022579,0
1016,2285906001,173.261490,-78.496910,-72.160248,0.037676,0.040179,-0.093985,0
1017,2285922668,173.255737,-78.503342,-72.138481,-0.153560,-0.023058,-0.122519,0
1018,2285939335,173.262299,-78.509453,-72.145157,-0.001882,-0.021493,-0.075203,0
1019,2285956002,173.270920,-78.520432,-72.152527,0.026755,0.000327,-0.039537,0
1020,2285972669,173.319733,-78.540100,-72.182655,-0.059472,0.059988,-0.011523,0
1021,2285989336,173.343536,-78.559120,-72.200829,-0.087177,0.012127,-0.038433,0
1022,2286006003,173.369812,-78.587395,-72.209343,0.040989,0.090390,0.055341,0
1023,2286022670,173.408646,-78.625565,-72.216774,-0.023102,-0.005004,-0.049758,0
1024,2286039337,173.421860,-78.665718,-72.225037,-0.008758,-0.005066,-0.030212,0
1025,2286056004,173.452637,-78.706871,-72.243233,0.007226,-0.002148,-0.115505,0
1026,2286072671,173.474930,-78.743904,-72.261002,0.019285,-0.017849,-0.044276,0
1027,2286089338,173.506104,-78.777512,-72.281708,0.057188,0.099424,-0.026780,0
1028,2286106005,173.560104,-78.811852,-72.304520,-0.022683,-0.046149,-0.025680,0
1029,2286122672,173.627701,-78.836380,-72.352142,-0.098666,-0.043298,-0.074725,0
1030,2286139339,173.683090,-78.853783,-72.406448,-0.018074,0.027846,-0.113790,0
1031,2286156006,173.751648,-78.863892,-72.473228,0.031914,-0.082579,-0.074073,0
1032,2286172673,173.806000,-78.869232,-72.522903,0.046350,0.073992,-0.075991,0
1033,2286189340,173.878250,-78.875282,-72.562874,-0.028513,0.050532,-0.041188,0
1034,2286206007,173.925079,-78.869675,-72.605843,-0.060971,-0.045587,-0.101428,0
1035,2286222674,173.959991,-78.865517,-72.633591,0.073179,0.047370,-0.006455,0
1036,2286239341,174.009186,-78.862267,-72.658997,0.061896,-0.013015,-0.057200,0
1037,2286256008,174.094528,-78.860390,-72.696190,0.010866,-0.010412,-0.027606,0
1038,2286272675,174.143158,-78.855057,-72.721954,0.003307,0.029960,-0.093024,0
1039,2286289342,174.190643,-78.854919,-72.740936,-0.004610,0.055960,-0.051305,0
1040,2286306009,174.235840,-78.857216,-72.762527,-0.025451,0.050597,-0.048980,0
1041,2286322676,174.283600,-78.859261,-72.776077,-0.006554,0.014220,0.012611,0
1042,2286339343,174.301392,-78.859367,-72.766640,0.033002,-0.013442,-0.063497,0
1043,2286356010,174.294785,-78.858818,-72.729774,0.025237,0.071160,-0.066480,0
1044,2286372677,174.298782,-78.862846,-72.682823,0.052557,0.089811,-0.057276,0
1045,2286389344,174.303558,-78.865662,-72.633499,-0.014938,-0.083847,-0.076606,0
1046,2286406011,174.286484,-78.871956,-72.585701,-0.017401,0.005554,-0.037332,0
1047,2286422678,174.269287,-78.875160,-72.544098,-0.026784,-0.071434,-0.070048,0
1048,2286439345,174.284668,-78.873871,-72.531921,0.037760,-0.021084,-0.052148,0
1049,2286456012,174.310165,-78.871956,-72.527962,-0.045106,-0.040571,-0.039412,0
1050,2286472679,174.352386,-78.866653,-72.544266,-0.019313,0.087463,-0.065190,0
1051,2286489346,174.453659,-78.867165,-72.596550,-0.047063,-0.076691,-0.017826,0
1052,2286506013,174.532593,-78.862549,-72.659828,-0.032016,-0.025186,-0.024353,0
1053,2286522680,174.607101,-78.857918,-72.706680,0.063844,0.039802,0.020121,0
1054,2286539347,174.705948,-78.850464,-72.756989,0.001209,0.091174,-0.138165,0
1055,2286556014,174.809113,-78.834755,-72.825478,-0.164153,0.045604,-0.147885,0
1056,2286572681,174.945496,-78.806152,-72.926720,0.108567,-0.032142,-0.085115,0
1057,2286589348,175.130325,-78.774803,-73.068924,0.078586,-0.273264,-0.011914,0
1058,2286606015,175.302948,-78.737015,-73.221710,-0.003102,-0.065526,-0.070032,0
1059,2286622682,175.476929,-78.690178,-73.379463,0.042295,0.034724,-0.076941,0
1060,2286639349,175.685242,-78.640846,-73.544655,0.078652,-0.014752,-0.080081,0
1061,2286656016,175.844757,-78.603348,-73.673546,0.087269,0.014004,-0.029530,0
1062,2286672683,175.955017,-78.573456,-73.758453,0.059136,0.033166,-0.053457,0
1063,2286689350,176.096878,-78.558983,-73.841187,-0.020208,0.004918,0.021868,0
1064,2286706017,176.208542,-78.542542,-73.935402,-0.128038,-0.068965,-0.064871,0
1065,2286722684,176.286530,-78.527092,-74.009422,0.017178,0.051670,-0.000412,0
1066,2286739351,176.370087,-78.515511,-74.074417,0.016960,0.016778,-0.065344,0
1067,2286756018,176.447723,-78.502106,-74.136375,0.009578,0.010601,-0.020989,0
1068,2286772685,176.550964,-78.490471,-74.208763,0.044092,-0.018600,-0.024746,0
1069,2286789352,176.639862,-78.470703,-74.292900,-0.092355,-0.069933,-0.071410,0
1070,2286806019,176.756058,-78.444740,-74.401169,-0.086134,0.005986,-0.065801,0
1071,2286822686,176.872742,-78.418213,-74.524094,0.009273,0.002474,-0.073397,0
1072,2286839353,176.975449,-78.394104,-74.619530,0.043999,0.062939,-0.093085,0
1073,2286856020,177.055984,-78.375275,-74.696648,0.015239,0.026814,-0.055310,0
1074,2286872687,177.117477,-78.363922,-74.757111,-0.013246,0.023439,-0.022160,0
1075,2286889354,177.149643,-78.357460,-74.802689,0.000948,0.002480,-0.005523,0
1076,2286906021,177.185944,-78.358475,-74.844765,0.079167,-0.023560,-0.014629,0
1077,2286922688,177.222412,-78.361618,-74.880974,0.012256,0.010532,-0.051499,0
1078,2286939355,177.229614,-78.372299,-74.892715,0.000874,0.141790,-0.094423,0
1079,2286956022,177.214417,-78.391083,-74.868515,-0.119736,0.136904,-0.092847,0
1080,2286972689,177.195831,-78.419769,-74.845619,0.037690,0.029714,-0.040980,0
1081,2286989356,177.172791,-78.455849,-74.807770,0.053737,-0.045894,0.019355,0
1082,2287006023,177.155060,-78.491417,-74.782753,-0.134356,-0.134583,-0.017137,0
1083,2287022690,177.100723,-78.519623,-74.758598,-0.049037,0.062283,-0.028096,0
1084,2287039357,177.093414,-78.550438,-74.748291,0.022851,-0.013464,-0.057450,0
1085,2287056024,177.080582,-78.577026,-74.745163,0.037307,-0.017906,-0.133534,0
1086,2287072691,177.084763,-78.599998,-74.748489,0.003219,0.085684,-0.133169,0
1087,2287089358,177.080185,-78.618797,-74.752357,-0.005142,-0.103938,-0.023749,0
1088,2287106025,177.069885,-78.632599,-74.751419,0.093576,-0.065410,0.014737,0
1089,2287122692,177.020111,-78.644264,-74.727043,0.085667,-0.011413,-0.051311,0
1090,2287139359,176.985291,-78.654655,-74.696480,-0.025539,0.061379,-0.115668,0
1091,2287156026,176.965714,-78.661476,-74.680984,-0.017953,-0.044051,-0.094920,0
1092,2287172693,176.981522,-78.668449,-74.700943,0.052445,-0.014519,-0.045769,0
1093,2287189360,177.018982,-78.673370,-74.744881,-0.058416,-0.168957,-0.012067,0
1094,2287206027,177.034851,-78.664886,-74.800133,0.072286,0.023411,-0.059590,0
1095,2287222694,177.013123,-78.655106,-74.791298,0.142452,0.072472,-0.095608,0
1096,2287239361,176.917969,-78.645653,-74.704300,0.174653,0.058331,-0.103669,0
1097,2287256028,176.731781,-78.635818,-74.527435,0.068807,0.059668,-0.048754,0
1098,2287272695,176.479904,-78.624474,-74.303711,-0.052234,0.062787,-0.025918,0
1099,2287289362,176.173233,-78.612984,-74.037323,-0.084739,0.138964,-0.083118,0
1100,2287306029,175.915207,-78.613777,-73.780525,-0.142527,0.041745,0.049275,0
1101,2287322696,175.677597,-78.615303,-73.588722,-0.158678,0.001203,-0.057528,0
1102,2287339363,175.456955,-78.628716,-73.409035,-0.049749,0.141593,-0.040238,0
1103,2287356030,175.338181,-78.653961,-73.283493,-0.069552,0.003471,-0.027062,0
1104,2287372697,175.236496,-78.670341,-73.196198,-0.110566,-0.054674,-0.014380,0
1105,2287389364,175.200699,-78.688408,-73.164131,-0.009832,-0.063765,-0.023314,0
1106,2287406031,175.208344,-78.697166,-73.187904,-0.056432,-0.088930,-0.116889,0
1107,2287422698,175.215988,-78.695969,-73.240425,0.080302,-0.037482,-0.146998,0
1108,2287439365,175.199722,-78.700424,-73.261909,0.095209,0.044902,-0.092443,0
1109,2287456032,175.175034,-78.710220,-73.262848,0.014550,-0.012664,-0.003886,0
1110,2287472699,175.167664,-78.719681,-73.280685,-0.109372,-0.044894,0.064954,0
1111,2287489366,175.136368,-78.738586,-73.300049,-0.108928,0.143008,-0.016500,0
1112,2287506033,175.138672,-78.757660,-73.337250,-0.098918,0.068328,-0.051928,0
1113,2287522700,175.112915,-78.771866,-73.374565,0.013918,-0.031478,-0.133449,0
1114,2287539367,175.044159,-78.792542,-73.343491,0.163217,0.211624,-0.020601,0
1115,2287556034,174.960236,-78.811554,-73.271400,0.101987,-0.006184,-0.123320,0
1116,2287572701,174.876007,-78.825272,-73.180962,0.050486,-0.005568,-0.042705,0
1117,2287589368,174.827728,-78.839149,-73.115089,-0.045532,-0.138384,0.024426,0
1118,2287606035,174.807587,-78.842606,-73.119141,-0.167118,-0.221036,-0.019386,0
1119,2287622702,174.795837,-78.845619,-73.156853,0.012773,0.083264,-0.075860,0
1120,2287639369,174.795105,-78.864517,-73.173431,0.051246,0.152275,-0.071898,0
1121,2287656036,174.796036,-78.890091,-73.160263,0.085059,0.012569,-0.075079,0
1122,2287672703,174.783585,-78.912231,-73.133873,0.101394,-0.029559,-0.101642,0
1123,2287689370,174.746490,-78.922806,-73.079704,0.040536,-0.092377,-0.070035,0
1124,2287706037,174.699585,-78.915466,-73.040245,0.022537,-0.159374,-0.102191,0
1125,2287722704,174.645828,-78.888672,-73.005402,0.110674,-0.010204,-0.108185,0
1126,2287739371,174.575790,-78.855652,-72.934677,0.067213,-0.002094,-0.108406,0
1127,2287756038,174.488266,-78.815369,-72.849991,0.025196,0.070895,-0.123947,0
1128,2287772705,174.418762,-78.777473,-72.765343,-0.017365,-0.006804,-0.019855,0
1129,2287789372,174.343552,-78.737465,-72.689117,-0.029256,-0.075743,0.016009,0
1130,2287806039,174.290680,-78.696938,-72.633896,0.014263,0.045834,-0.056535,0
1131,2287822706,174.263870,-78.655479,-72.604614,-0.060314,-0.028452,-0.129353,0
1132,2287839373,174.223633,-78.611992,-72.571236,-0.039976,0.003641,-0.025447,0
1133,2287856040,174.179504,-78.566231,-72.541435,0.052908,0.054804,-0.036032,0
1134,2287872707,174.173767,-78.532310,-72.514442,-0.049406,0.007298,-0.055288,0
1135,2287889374,174.130356,-78.499069,-72.494759,-0.132310,-0.013533,0.003836,0
1136,2287906041,174.084030,-78.470741,-72.467705,0.038392,0.039560,-0.033696,0
1137,2287922708,174.050003,-78.447044,-72.433456,0.031734,0.019316,-0.040573,0
1138,2287939375,173.995590,-78.421906,-72.378357,-0.026173,0.024651,-0.065894,0
1139,2287956042,173.905670,-78.390335,-72.300491,-0.004039,0.066123,-0.093766,0
1140,2287972709,173.800781,-78.360336,-72.185951,0.066503,0.049899,-0.076346,0
1141,2287989376,173.639908,-78.323143,-72.037514,0.024010,-0.033833,-0.076944,0
1142,2288006043,173.502563,-78.292824,-71.884872,0.019499,0.063275,0.000638,0
1143,2288022710,173.346802,-78.258263,-71.734940,-0.017516,-0.123595,-0.041986,0
1144,2288039377,173.222626,-78.231361,-71.616417,0.119879,-0.010506,-0.021466,0
1145,2288056044,173.101562,-78.210838,-71.502434,-0.028554,-0.035978,-0.008407,0
1146,2288072711,173.041977,-78.202164,-71.441994,-0.051361,-0.003347,0.029578,0
1147,2288089378,172.974945,-78.202751,-71.401909,-0.014743,0.018561,0.006668,0
1148,2288106045,172.948944,-78.219025,-71.373070,0.103616,0.090158,-0.001697,0
1149,2288122712,172.972336,-78.254158,-71.357002,0.004316,0.024084,-0.036363,0
1150,2288139379,173.048477,-78.297554,-71.386223,-0.180344,-0.074092,-0.084661,0
1151,2288156046,173.087067,-78.323967,-71.447456,-0.037051,-0.042434,0.010463,0
1152,2288172713,173.182556,-78.357460,-71.521584,0.141049,0.022849,-0.084224,0
1153,2288189380,173.227203,-78.385384,-71.560898,0.143864,-0.073005,-0.048797,0
1154,2288206047,173.299088,-78.415291,-71.532578,0.363704,0.205486,-0.001606,0
1155,2288222714,173.384094,-78.433479,-71.404846,0.054562,0.000940,-0.143595,0
1156,2288239381,173.433624,-78.435616,-71.232674,-0.026013,0.067859,-0.085300,0
1157,2288256048,173.455078,-78.434044,-71.102570,-0.161463,-0.241599,-0.044305,0
